,.,BFP (norm.),BFP (norm.),BFP (norm.),BFP (norm.),BFP (norm.),GFP (norm.),GFP (norm.),GFP (norm.),GFP (norm.),GFP (norm.)
,Distance (mm),64h,88h,112h,136h,160h,64h,88h,112h,136h,160h
486,1.6306041080065352,0.25709528,0.3361336,0.2057365,0.28604966,0.31338182,0.48769867,0.55844855,0.5595654,0.65776765,0.7012706
487,1.6339592604921453,0.25785193,0.3379409,0.2077042,0.28786126,0.3149774,0.48311743,0.5520311,0.5532977,0.65555614,0.70211864
488,1.6373144129777555,0.2585497,0.33971772,0.20969899,0.28970677,0.31672764,0.47869486,0.5459377,0.547166,0.65360904,0.7031415
489,1.6406695654633656,0.25919858,0.3414737,0.2116907,0.29157138,0.3186416,0.4744582,0.5401705,0.5411934,0.65194356,0.7043186
490,1.6440247179489758,0.2598115,0.34321788,0.21365023,0.29343975,0.320727,0.4704354,0.5347276,0.53540283,0.6505736,0.7056369
491,1.647379870434586,0.26040322,0.34495696,0.21554881,0.29529595,0.3229855,0.46665525,0.52960604,0.52981836,0.6495085,0.70707804
492,1.650735022920196,0.26099074,0.34669608,0.21736124,0.29712516,0.32541648,0.46314487,0.52480096,0.5244652,0.6487545,0.70862675
493,1.6540901754058062,0.26159078,0.34843627,0.21906468,0.29891258,0.32801208,0.45992988,0.520309,0.5193673,0.6483121,0.71026736
494,1.6574453278914163,0.26222098,0.3501761,0.22064151,0.30064443,0.33076188,0.45703363,0.51612955,0.51454955,0.64817876,0.7119795
495,1.6608004803770267,0.2628975,0.3519094,0.22207776,0.30230758,0.33364826,0.45447525,0.51226294,0.5100353,0.6483478,0.7137486
496,1.6641556328626368,0.26363495,0.35362673,0.22336407,0.30389062,0.3366502,0.45227247,0.5087161,0.50584745,0.6488101,0.7155513
497,1.667510785348247,0.26444504,0.35531488,0.22449654,0.30538264,0.3397424,0.45043802,0.5054968,0.5020068,0.6495545,0.71736944
498,1.670865937833857,0.26533654,0.3569564,0.22547519,0.30677488,0.34289426,0.44898167,0.5026199,0.4985334,0.6505687,0.7191801
499,1.6742210903194672,0.26631466,0.3585317,0.22630484,0.3080588,0.34607375,0.4479098,0.5001013,0.4954453,0.65184087,0.72096
500,1.6775762428050773,0.26738018,0.3600182,0.22699356,0.3092285,0.34924582,0.44722596,0.49796167,0.49275792,0.65335935,0.72268784
501,1.6809313952906875,0.2685302,0.36139184,0.22755222,0.31027824,0.35237476,0.44693097,0.49622372,0.49048588,0.6551148,0.72433865
502,1.6842865477762976,0.26975816,0.362628,0.22799385,0.3112032,0.35542405,0.44702256,0.4949099,0.48864007,0.65709877,0.7258927
503,1.6876417002619077,0.27105317,0.3637017,0.22833312,0.3120006,0.3583578,0.4474982,0.49404517,0.4872302,0.6593062,0.7273282
504,1.6909968527475179,0.27240172,0.36458984,0.22858553,0.31266707,0.36114264,0.44835177,0.4936515,0.4862618,0.66173375,0.7286269
505,1.694352005233128,0.27378732,0.36526978,0.22876516,0.31320128,0.3637474,0.4495779,0.49374968,0.48573795,0.66437924,0.7297748
506,1.6977071577187381,0.27519253,0.365723,0.22888634,0.31360123,0.36614332,0.4511684,0.49435622,0.4856583,0.667242,0.7307573
507,1.7010623102043485,0.27659857,0.3659334,0.22896208,0.3138663,0.368306,0.45311424,0.49548388,0.4860183,0.670321,0.7315689
508,1.7044174626899586,0.27798662,0.36588967,0.22900291,0.31399614,0.37021554,0.45540696,0.49713963,0.48680973,0.67361546,0.73220384
509,1.7077726151755688,0.27933902,0.36558443,0.22901829,0.31399065,0.37185532,0.45803463,0.49932486,0.4880193,0.6771197,0.7326636
510,1.711127767661179,0.28063923,0.3650155,0.22901462,0.31385037,0.37321407,0.4609863,0.5020354,0.48962995,0.68082714,0.73295385
511,1.714482920146789,0.28187332,0.3641854,0.2289971,0.3135764,0.3742844,0.46424836,0.50525904,0.49161923,0.684724,0.73308384
512,1.7178380726323992,0.28302962,0.36310118,0.228968,0.31317148,0.3750622,0.46780673,0.5089796,0.49396193,0.6887926,0.73307
513,1.7211932251180093,0.2840996,0.36177543,0.228928,0.3126374,0.37554905,0.47164664,0.5131735,0.49662712,0.6930068,0.7329298
514,1.7245483776036195,0.28507775,0.3602244,0.22887664,0.31197867,0.37574807,0.4757502,0.51781374,0.49958172,0.6973334,0.7326878
515,1.7279035300892296,0.28596136,0.35846862,0.2288112,0.3112004,0.3756667,0.48010206,0.52286696,0.50279045,0.7017316,0.73236895
516,1.7312586825748397,0.28675127,0.35653183,0.22872859,0.31030843,0.37531412,0.48468214,0.52829885,0.50621456,0.70615244,0.732003
517,1.7346138350604499,0.28744966,0.35444105,0.22862458,0.30931067,0.3747024,0.48947406,0.5340706,0.509818,0.71054065,0.73162055
518,1.7379689875460602,0.28806153,0.3522246,0.22849382,0.3082163,0.37384596,0.49445933,0.5401438,0.5135612,0.7148335,0.7312532
519,1.7413241400316704,0.28859305,0.3499133,0.22833194,0.30703592,0.37275952,0.49962103,0.5464807,0.5174108,0.71896327,0.730933
520,1.7446792925172805,0.2890515,0.34753832,0.22813171,0.30578086,0.37146068,0.50494534,0.5530402,0.5213328,0.72285944,0.7306905
521,1.7480344450028906,0.28944477,0.3451309,0.22788876,0.30446464,0.3699664,0.510416,0.55978894,0.5252977,0.7264492,0.73055416
522,1.7513895974885008,0.2897802,0.34272274,0.22759554,0.30310017,0.36829582,0.51602536,0.56669015,0.5292831,0.72966015,0.73054963
523,1.754744749974111,0.29006538,0.34034434,0.22724667,0.30170244,0.36646745,0.52176213,0.573714,0.53326577,0.7324227,0.7306989
524,1.758099902459721,0.29030597,0.33802542,0.2268357,0.30028588,0.36450142,0.5276228,0.58083194,0.5372345,0.73467106,0.7310186
525,1.7614550549453312,0.2905075,0.335793,0.22635561,0.29886448,0.36241645,0.53360444,0.58801717,0.54117566,0.7363477,0.73152
526,1.7648102074309413,0.29067427,0.33367357,0.22580084,0.2974526,0.36023206,0.5397056,0.5952494,0.5450857,0.73740184,0.7322084
527,1.7681653599165514,0.29080826,0.33169034,0.22516444,0.29606208,0.3579672,0.54592985,0.60250455,0.548962,0.7377958,0.73308223
528,1.7715205124021616,0.29091153,0.3298651,0.2244407,0.29470482,0.35564008,0.552278,0.6097668,0.5528029,0.73750144,0.7341339
529,1.7748756648877717,0.29098356,0.3282163,0.22362393,0.29339007,0.35326815,0.5587552,0.6170156,0.5566127,0.7365049,0.7353481
530,1.778230817373382,0.2910243,0.3267598,0.22270909,0.29212537,0.35086754,0.56536263,0.62423384,0.560389,0.73480594,0.7367038
531,1.7815859698589922,0.29103166,0.3255091,0.22169305,0.290916,0.34845376,0.5721004,0.6314029,0.5641346,0.7324166,0.7381737
532,1.7849411223446023,0.2910035,0.32447425,0.2205723,0.28976434,0.3460402,0.5789663,0.6385003,0.56784415,0.72936517,0.7397242
533,1.7882962748302125,0.290938,0.323663,0.21934693,0.2886712,0.34363937,0.5859523,0.6455045,0.57151103,0.7256894,0.7413177
534,1.7916514273158226,0.29083174,0.3230801,0.21801648,0.28763443,0.3412611,0.59304523,0.6523882,0.5751232,0.72144234,0.7429126
535,1.7950065798014327,0.29068238,0.3227268,0.21658507,0.2866507,0.3389138,0.600226,0.6591222,0.5786609,0.71668386,0.7444642
536,1.7983617322870429,0.29048744,0.3226033,0.21505783,0.2857149,0.3366043,0.6074659,0.6656747,0.5821009,0.7114845,0.74592596
537,1.801716884772653,0.29024482,0.32270503,0.21344243,0.28482026,0.3343373,0.6147314,0.6720077,0.58541054,0.70592105,0.7472511
538,1.8050720372582632,0.28995293,0.32302696,0.2117507,0.28396022,0.3321164,0.6219773,0.67808366,0.588553,0.7000733,0.7483933
539,1.8084271897438733,0.28961003,0.32356068,0.20999482,0.28312716,0.32994264,0.62915456,0.6838598,0.59148514,0.6940262,0.74930704
540,1.8117823422294834,0.28921625,0.32429633,0.20819174,0.28231496,0.32781667,0.63620234,0.6892933,0.59415877,0.6878619,0.7499508
541,1.8151374947150936,0.2887705,0.32522216,0.20635965,0.28151757,0.32573745,0.64305675,0.6943397,0.5965234,0.68166244,0.7502851
542,1.818492647200704,0.28827363,0.3263247,0.2045193,0.28073087,0.32370323,0.64964604,0.6989546,0.5985256,0.6755045,0.7502767
543,1.821847799686314,0.28772673,0.32759044,0.20269445,0.27995285,0.32171193,0.6558951,0.70309556,0.60011244,0.6694591,0.74989533
544,1.8252029521719242,0.2871309,0.3290027,0.2009078,0.2791823,0.31976163,0.6617268,0.70672005,0.6012335,0.66359127,0.74911726
545,1.8285581046575343,0.28648937,0.33054614,0.19918637,0.27842247,0.31785062,0.66706026,0.7097919,0.60184056,0.65795547,0.74792546
546,1.8319132571431445,0.28580442,0.33220434,0.19755475,0.27767706,0.3159772,0.6718195,0.7122754,0.6018928,0.65259755,0.74630636
547,1.8352684096287546,0.28508106,0.33395958,0.19603957,0.2769538,0.31414136,0.67592615,0.71414196,0.6013546,0.6475527,0.7442545
548,1.8386235621143647,0.28432366,0.3357959,0.19466652,0.27626142,0.312344,0.67930984,0.71536744,0.60020137,0.6428449,0.7417686
549,1.8419787145999749,0.28353876,0.33769515,0.19345868,0.27561152,0.3105876,0.68190265,0.7159326,0.59841627,0.6384889,0.7388544
550,1.845333867085585,0.28273356,0.33964172,0.19244039,0.27501717,0.30887628,0.6836445,0.71582675,0.5959948,0.6344879,0.7355222
551,1.8486890195711951,0.28191653,0.34161896,0.19163038,0.27449298,0.30721548,0.68448377,0.715042,0.59294385,0.63083655,0.7317863
552,1.8520441720568053,0.28109726,0.34361088,0.19104722,0.27405453,0.3056133,0.684375,0.7135792,0.58927953,0.6275199,0.72766834
553,1.8553993245424156,0.28028673,0.345603,0.19070522,0.27371737,0.3040793,0.68328434,0.7114445,0.5850325,0.6245178,0.72319055
554,1.8587544770280258,0.2794967,0.34758022,0.19061494,0.27349788,0.3026241,0.68118495,0.70864946,0.5802397,0.62180215,0.718383
555,1.862109629513636,0.27874017,0.34953117,0.19078428,0.2734113,0.30126005,0.67806053,0.70521116,0.57495046,0.619343,0.7132771
556,1.865464781999246,0.2780309,0.35144293,0.19121514,0.27347183,0.3000009,0.67390406,0.70115227,0.5692202,0.6171067,0.70790935
557,1.8688199344848562,0.27738264,0.35330552,0.19190753,0.27369264,0.29886073,0.66871727,0.6965003,0.56311095,0.61505973,0.7023204
558,1.8721750869704663,0.2768106,0.355111,0.19285503,0.27408433,0.297855,0.6625114,0.69128454,0.5566898,0.61317074,0.69655204
559,1.8755302394560764,0.2763291,0.35685083,0.19404869,0.27465597,0.29699814,0.65530574,0.68554157,0.5500247,0.61140966,0.6906522
560,1.8788853919416866,0.27595183,0.3585214,0.19547594,0.2754138,0.29630443,0.6471276,0.67930824,0.54318744,0.60975206,0.6846687
561,1.8822405444272967,0.27569333,0.36011794,0.1971188,0.27636027,0.29578763,0.6380134,0.6726274,0.53624594,0.60817724,0.6786545
562,1.8855956969129068,0.27556497,0.3616396,0.19895951,0.27749643,0.29545927,0.62800586,0.66554105,0.5292677,0.6066713,0.6726618
563,1.888950849398517,0.27557874,0.36308506,0.20097384,0.2788187,0.2953299,0.6171566,0.65809697,0.52231675,0.6052258,0.66674465
564,1.8923060018841271,0.27574316,0.36445636,0.20313914,0.28032127,0.2954068,0.6055239,0.65034324,0.5154507,0.60383886,0.66095686
565,1.8956611543697375,0.2760663,0.36575565,0.20543037,0.28199473,0.29569504,0.59317297,0.6423306,0.5087239,0.60251355,0.65535027
566,1.8990163068553476,0.27655324,0.36698604,0.20782158,0.28382677,0.2961957,0.5801774,0.6341119,0.5021829,0.60125816,0.64997345
567,1.9023714593409577,0.2772066,0.36815146,0.21028818,0.2858032,0.29690766,0.5666166,0.6257414,0.49586922,0.6000838,0.6448711
568,1.9057266118265679,0.2780274,0.3692558,0.21280518,0.287906,0.29782438,0.55257833,0.6172751,0.48981786,0.5990056,0.640082
569,1.909081764312178,0.27901277,0.37030336,0.2153513,0.2901174,0.2989372,0.53815633,0.60876924,0.48405772,0.59803784,0.63563746
570,1.9124369167977882,0.28015935,0.37129778,0.217905,0.29241607,0.30023265,0.52345043,0.6002824,0.47861218,0.59719604,0.6315614
571,1.9157920692833983,0.28145957,0.37224215,0.2204491,0.29478166,0.301694,0.50856656,0.59187096,0.4734994,0.59649384,0.62786734
572,1.9191472217690084,0.28290436,0.37313846,0.22296955,0.29719278,0.30330232,0.49361438,0.5835925,0.4687331,0.59594107,0.624561
573,1.9225023742546186,0.2844835,0.37398833,0.22545306,0.29962808,0.3050345,0.47870973,0.5755018,0.46432307,0.59554553,0.62163776
574,1.9258575267402287,0.28618315,0.3747923,0.22789232,0.3020682,0.3068669,0.46396783,0.56765217,0.4602749,0.5953095,0.61908436
575,1.9292126792258388,0.2879906,0.37554932,0.23028046,0.30449387,0.3087741,0.44950762,0.56009245,0.4565929,0.5952313,0.6168803
576,1.9325678317114492,0.2898886,0.37625864,0.23261511,0.30688897,0.31073037,0.43544605,0.55286676,0.45327583,0.5953048,0.61499715
577,1.9359229841970593,0.29186225,0.37691772,0.23489544,0.3092384,0.31271103,0.42189717,0.5460153,0.45032313,0.59551877,0.6134037
578,1.9392781366826695,0.29389372,0.37752473,0.2371224,0.31153023,0.31469214,0.4089722,0.5395689,0.44773003,0.5958587,0.612064
579,1.9426332891682796,0.2959649,0.37807626,0.23929885,0.313755,0.31665328,0.39677352,0.5335543,0.44549,0.5963069,0.6109425
580,1.9459884416538897,0.29805878,0.3785705,0.2414277,0.31590497,0.3185751,0.3853962,0.52798617,0.44359532,0.59684294,0.61000454
581,1.9493435941394999,0.30015597,0.3790054,0.2435135,0.31797665,0.3204447,0.3749242,0.5228744,0.44203392,0.5974446,0.6092179
582,1.95269874662511,0.30223963,0.37937883,0.24555941,0.31996658,0.32225102,0.36542886,0.5182172,0.44079387,0.5980905,0.6085571
583,1.9560538991107201,0.30429107,0.3796917,0.24756804,0.321875,0.32398722,0.35696658,0.5140051,0.43985748,0.59875786,0.60799855
584,1.9594090515963303,0.3062931,0.3799438,0.24954261,0.32370275,0.3256527,0.34957966,0.5102217,0.4392074,0.5994257,0.6075281
585,1.9627642040819404,0.3082293,0.38013855,0.25148296,0.32545182,0.3272487,0.34329203,0.5068406,0.43882084,0.6000758,0.6071368
586,1.9661193565675505,0.3100827,0.3802793,0.253389,0.32712594,0.32878056,0.3381121,0.50383157,0.43867296,0.60068953,0.60681957
587,1.9694745090531607,0.3118398,0.38037053,0.25525883,0.32872713,0.33025613,0.33402866,0.5011563,0.43873656,0.60125256,0.6065788
588,1.972829661538771,0.31348547,0.38041985,0.25708854,0.33025846,0.3316848,0.33101577,0.49877492,0.43897974,0.6017522,0.6064168
589,1.9761848140243812,0.31500825,0.38043365,0.25887388,0.33172217,0.33307773,0.32902908,0.49664423,0.43937075,0.6021781,0.6063404
590,1.9795399665099913,0.31639767,0.38042185,0.26060843,0.33311856,0.33444414,0.32801017,0.49471977,0.4398727,0.6025216,0.60635275
591,1.9828951189956014,0.31764424,0.3803921,0.2622855,0.33444843,0.33579418,0.32788712,0.49295962,0.4404494,0.60277486,0.6064569
592,1.9862502714812116,0.3187427,0.38035455,0.26389724,0.33570936,0.33713448,0.32857534,0.49132174,0.4410629,0.6029321,0.6066521
593,1.9896054239668217,0.31968787,0.3803174,0.26543608,0.33689883,0.33846924,0.32998198,0.48976982,0.4416744,0.6029868,0.6069304
594,1.9929605764524319,0.32047907,0.380288,0.26689374,0.3380111,0.33980015,0.3320067,0.48827103,0.44224775,0.60293347,0.60728085
595,1.996315728938042,0.32111645,0.38027385,0.2682629,0.33904052,0.3411245,0.3345447,0.48679826,0.44274586,0.60276526,0.6076831
596,1.9996708814236521,0.3216034,0.38027894,0.26953688,0.33997965,0.34243697,0.33748934,0.485331,0.44313666,0.6024738,0.6081138
597,2.0030260339092623,0.3219465,0.3803067,0.27070937,0.34081978,0.34372732,0.34073508,0.48385516,0.44338968,0.6020515,0.6085424
598,2.0063811863948726,0.32215273,0.38035655,0.27177605,0.34155276,0.34498432,0.34417897,0.48236248,0.44347963,0.60148734,0.60893446
599,2.0097363388804825,0.32223272,0.38042638,0.2727334,0.34216848,0.34619227,0.34772363,0.48085162,0.44338635,0.6007715,0.6092548
600,2.013091491366093,0.32219806,0.38051125,0.273579,0.3426585,0.347335,0.3512791,0.4793266,0.44309407,0.599892,0.60946494
601,2.016446643851703,0.3220615,0.3806043,0.27431387,0.3430145,0.348396,0.35476267,0.47779575,0.44259483,0.5988376,0.6095313
602,2.019801796337313,0.32183692,0.38069552,0.27493775,0.3432289,0.34935647,0.35810348,0.47627285,0.44188532,0.5975976,0.609421
603,2.023156948822923,0.32153893,0.38077423,0.27545488,0.34329638,0.350201,0.36123884,0.4747721,0.44096932,0.59616196,0.6091084
604,2.0265121013085334,0.3211813,0.38082865,0.27586812,0.34321222,0.35091385,0.36411935,0.47331294,0.43985626,0.5945238,0.60857326
605,2.0298672537941433,0.32077834,0.38084587,0.2761838,0.34297523,0.35148308,0.3667047,0.4719127,0.4385612,0.59267783,0.6078046
606,2.0332224062797537,0.32034263,0.38081506,0.2764082,0.34258607,0.35189876,0.36896566,0.47058997,0.43710446,0.5906233,0.6067994
607,2.036577558765364,0.31988683,0.3807249,0.27654734,0.34204757,0.35215428,0.3708838,0.46936294,0.43550915,0.58836246,0.6055631
608,2.039932711250974,0.31942114,0.3805675,0.27660936,0.34136614,0.35224733,0.37244776,0.46824503,0.43380257,0.58590204,0.60411143
609,2.0432878637365843,0.31895533,0.38033697,0.2766013,0.34055018,0.35217893,0.373658,0.46725202,0.4320131,0.58325344,0.6024661
610,2.0466430162221942,0.3184972,0.38003102,0.2765301,0.33961082,0.35195315,0.3745174,0.46639127,0.4301697,0.5804313,0.60065734
611,2.0499981687078046,0.3180534,0.37965068,0.27640226,0.33856186,0.35157952,0.37503955,0.4656709,0.4283016,0.57745516,0.5987192
612,2.0533533211934145,0.31762886,0.37920126,0.27622312,0.33741903,0.35106826,0.3752393,0.46509275,0.4264351,0.5743458,0.5966904
613,2.056708473679025,0.31722802,0.37869146,0.27599826,0.33619925,0.35043424,0.37513667,0.4646552,0.42459506,0.57112926,0.5946107
614,2.060063626164635,0.3168541,0.37813377,0.27573037,0.33492148,0.34969443,0.37475434,0.46435463,0.42280173,0.56782943,0.59252036
615,2.063418778650245,0.3165095,0.37754324,0.27542245,0.3336043,0.34886667,0.37411612,0.46417955,0.42107195,0.5644733,0.59045744
616,2.066773931135855,0.31619665,0.37693748,0.27507573,0.3322675,0.3479716,0.37324828,0.46411994,0.41941765,0.56108564,0.5884561
617,2.0701290836214654,0.31591788,0.37633625,0.2746909,0.33092934,0.3470296,0.37217465,0.4641571,0.41784534,0.5576901,0.5865469
618,2.0734842361070758,0.31567496,0.37575844,0.27426797,0.32960802,0.34606165,0.3709223,0.46427152,0.41635785,0.5543086,0.5847532
619,2.0768393885926857,0.31547076,0.37522358,0.27380693,0.32831997,0.34508628,0.36951464,0.4644407,0.4149516,0.5509582,0.58309287
620,2.080194541078296,0.31530783,0.37474895,0.27330709,0.32708013,0.34412473,0.36797675,0.46463767,0.41362077,0.54765505,0.58157694
621,2.083549693563906,0.3151895,0.37435088,0.27276936,0.32590163,0.3431927,0.36633042,0.46483663,0.41235387,0.5444083,0.5802095
622,2.0869048460495163,0.31511888,0.37404072,0.27219495,0.3247947,0.3423061,0.3645976,0.4650062,0.41113764,0.54122615,0.57898873
623,2.0902599985351262,0.31509924,0.37382764,0.27158624,0.32376876,0.34147772,0.3627974,0.4651165,0.4099551,0.53811187,0.5779077
624,2.0936151510207366,0.31513456,0.37371573,0.27094817,0.3228307,0.3407169,0.36094797,0.46513918,0.40878826,0.5350654,0.5769543
625,2.0969703035063465,0.31522727,0.3737054,0.2702855,0.32198521,0.34003127,0.35906628,0.4650417,0.40761775,0.5320856,0.5761144
626,2.100325455991957,0.3153808,0.37379244,0.26960814,0.32123673,0.3394242,0.35716447,0.46480158,0.40642324,0.5291673,0.5753711
627,2.1036806084775668,0.31559548,0.37396908,0.2689251,0.3205871,0.33889806,0.35525593,0.46439132,0.4051858,0.52630687,0.57470703
628,2.107035760963177,0.31587243,0.37422374,0.26824915,0.32003924,0.3384503,0.35334742,0.46379468,0.40388477,0.5234978,0.5741056
629,2.1103909134487875,0.31621042,0.3745415,0.26759335,0.31959373,0.33807862,0.35144708,0.46299696,0.40250367,0.5207364,0.57355034
630,2.1137460659343974,0.31660667,0.37490675,0.2669723,0.31925175,0.337777,0.34955606,0.46198842,0.40102503,0.5180199,0.5730286
631,2.1171012184200078,0.31705734,0.3753012,0.26640216,0.31901503,0.33754015,0.34767538,0.46077326,0.39943507,0.5153455,0.57252824
632,2.1204563709056177,0.317556,0.3757069,0.2658969,0.31888425,0.33736154,0.34580347,0.45935246,0.3977222,0.51271635,0.57204115
633,2.123811523391228,0.31809595,0.3761061,0.2654717,0.318861,0.33723536,0.34393328,0.45774716,0.3958753,0.51013476,0.57155985
634,2.127166675876838,0.318668,0.3764819,0.26513904,0.31894597,0.33715698,0.34206137,0.455975,0.3938906,0.50760835,0.5710798
635,2.1305218283624483,0.31926346,0.37682033,0.2649096,0.31914058,0.3371228,0.3401775,0.45406806,0.39176282,0.50514746,0.57059723
636,2.133876980848058,0.31987223,0.37710723,0.26479125,0.3194445,0.33713213,0.33827597,0.4520638,0.3894943,0.502763,0.57010776
637,2.1372321333336686,0.3204843,0.3773334,0.2647877,0.3198577,0.33718523,0.33635083,0.45000046,0.38708878,0.50047225,0.56960744
638,2.1405872858192785,0.32109073,0.37749118,0.26490107,0.32037842,0.33728635,0.3343967,0.44792917,0.38455424,0.4982891,0.5690894
639,2.143942438304889,0.3216834,0.37757552,0.26512685,0.32100335,0.33744013,0.33241656,0.4458943,0.38190442,0.4962328,0.56854594
640,2.147297590790499,0.32225534,0.37758476,0.26545903,0.32172874,0.33765507,0.33041254,0.44394907,0.37915355,0.49431965,0.56796384
641,2.150652743276109,0.32280213,0.3775173,0.2658868,0.32254776,0.33793926,0.3283976,0.44214174,0.3763247,0.49256632,0.56732935
642,2.1540078957617195,0.32332066,0.3773762,0.26639602,0.3234535,0.3383025,0.3263905,0.44051892,0.37343976,0.49098843,0.5666231
643,2.1573630482473294,0.3238108,0.3771633,0.2669709,0.3244368,0.33875492,0.32441404,0.4391263,0.37052754,0.48959577,0.56582236
644,2.1607182007329397,0.32427436,0.37688345,0.26759216,0.32548723,0.33930483,0.3225058,0.43799993,0.36761826,0.48839867,0.56490284
645,2.1640733532185497,0.3247154,0.37654102,0.26824087,0.326594,0.33996072,0.32070112,0.43717435,0.3647442,0.48739865,0.56383693
646,2.16742850570416,0.32513928,0.37613985,0.26889694,0.32774487,0.34072772,0.3190504,0.43667307,0.36194202,0.48659518,0.56259793
647,2.17078365818977,0.32555366,0.3756859,0.26954067,0.32892886,0.34160942,0.3176032,0.43651375,0.35924596,0.4859809,0.56115717
648,2.1741388106753803,0.32596633,0.37518206,0.27015436,0.33013383,0.34260538,0.31641516,0.43670613,0.35669446,0.48554146,0.5594896
649,2.17749396316099,0.3263852,0.37463343,0.27072167,0.33134946,0.34371373,0.31554392,0.4372494,0.35432237,0.48526016,0.5575734
650,2.1808491156466006,0.326819,0.3740429,0.27122933,0.33256632,0.34492847,0.3150416,0.4381387,0.3521653,0.48511052,0.555391
651,2.1842042681322105,0.32727414,0.37341356,0.27166694,0.3337761,0.34624094,0.31496432,0.43935785,0.3502556,0.4850653,0.5529329
652,2.187559420617821,0.3277569,0.3727487,0.2720274,0.33497238,0.34764045,0.31535468,0.44088638,0.34862253,0.48509064,0.5501956
653,2.190914573103431,0.32827094,0.3720508,0.2723064,0.33615008,0.34911436,0.3162533,0.4426971,0.347291,0.48515186,0.5471858
654,2.194269725589041,0.32881805,0.37132424,0.2725045,0.3373063,0.3506496,0.31768823,0.44475758,0.34628072,0.4852117,0.54391915
655,2.1976248780746515,0.3293976,0.37057176,0.27262285,0.33843976,0.35223138,0.31967533,0.4470321,0.3456059,0.4852327,0.5404217
656,2.2009800305602614,0.3300067,0.3697988,0.27266735,0.3395507,0.3538461,0.32222044,0.4494819,0.34527376,0.48518044,0.53672975
657,2.2043351830458717,0.3306401,0.36901096,0.27264416,0.34064063,0.35548076,0.32531312,0.45206624,0.34528425,0.48502064,0.5328878
658,2.2076903355314816,0.3312909,0.36821458,0.27256203,0.3417116,0.357125,0.32893258,0.45474395,0.34562954,0.48472527,0.52895135
659,2.211045488017092,0.33194992,0.36741894,0.27243116,0.34276655,0.35876775,0.33304268,0.4574747,0.34629464,0.48427132,0.5249806
660,2.214400640502702,0.33260766,0.36663255,0.27226004,0.34380934,0.36040327,0.33759812,0.46021825,0.34725606,0.4836404,0.52104276
661,2.2177557929883123,0.3332525,0.3658672,0.27205935,0.3448421,0.36202604,0.34254125,0.46293795,0.3484841,0.48282397,0.5172082
662,2.221110945473922,0.3338744,0.36513448,0.2718376,0.3458682,0.36363396,0.34780777,0.46559837,0.34994164,0.48181736,0.51354766
663,2.2244660979595325,0.33446246,0.3644469,0.2716033,0.34688854,0.36522594,0.3533267,0.46816978,0.35158652,0.48062697,0.5101311
664,2.227821250445143,0.33500627,0.3638192,0.27136377,0.34790435,0.36680368,0.35902354,0.47062346,0.35337266,0.47926447,0.5070236
665,2.231176402930753,0.33549735,0.36326388,0.27112496,0.3489144,0.3683691,0.3648226,0.47293714,0.35525018,0.47774878,0.5042849
666,2.234531555416363,0.33592752,0.36279577,0.27089256,0.34991685,0.36992475,0.37064934,0.47509286,0.35716936,0.47610688,0.5019649
667,2.237886707901973,0.33629155,0.3624267,0.2706701,0.35090753,0.37147382,0.37643263,0.47707528,0.3590797,0.4743673,0.50010365
668,2.2412418603875834,0.3365841,0.36216936,0.2704618,0.35188112,0.37301803,0.38210496,0.47887567,0.36093375,0.47256705,0.49872765
669,2.2445970128731934,0.33680314,0.36203316,0.27027103,0.35283133,0.3745586,0.38760903,0.48048827,0.3626879,0.47074202,0.49785185
670,2.2479521653588037,0.33694685,0.36202624,0.27010065,0.35374975,0.37609386,0.39289263,0.4819119,0.3643032,0.46893182,0.49747583
671,2.2513073178444136,0.33701587,0.36215374,0.2699551,0.35462835,0.37762192,0.3979132,0.48314938,0.36574742,0.46717605,0.497586
672,2.254662470330024,0.33701235,0.36241782,0.26983818,0.35545766,0.37913594,0.4026386,0.48420534,0.36699605,0.4655107,0.49815553
673,2.258017622815634,0.3369383,0.3628181,0.2697551,0.35622862,0.38062957,0.40704384,0.4850904,0.36803177,0.463972,0.4991452
674,2.2613727753012443,0.3367991,0.36335003,0.2697118,0.3569325,0.38209197,0.4111152,0.48581427,0.36884668,0.46258816,0.5005059
675,2.2647279277868546,0.3365986,0.3640064,0.26971653,0.3575622,0.38351086,0.41484386,0.48639128,0.36943942,0.4613857,0.5021787
676,2.2680830802724645,0.3363434,0.36477646,0.26977736,0.35811114,0.38487363,0.41823104,0.48683694,0.3698179,0.46038234,0.50410014
677,2.271438232758075,0.3360403,0.36564773,0.26990372,0.35857522,0.38616464,0.42128053,0.48716608,0.3699959,0.45959017,0.50620043
678,2.274793385243685,0.33569643,0.36660424,0.27010632,0.35895327,0.38737005,0.42400092,0.48739865,0.36999276,0.45901394,0.50841
679,2.278148537729295,0.33532056,0.3676295,0.27039602,0.35924542,0.38847435,0.42640373,0.48754916,0.36983436,0.45864877,0.5106584
680,2.281503690214905,0.33492154,0.36870554,0.27078414,0.35945728,0.38946542,0.42850006,0.48763794,0.36954725,0.45848596,0.5128786
681,2.2848588427005154,0.33450952,0.36981386,0.27128163,0.35959515,0.39033118,0.43030083,0.4876798,0.3691633,0.4585056,0.51500905
682,2.2882139951861253,0.3340949,0.3709374,0.27189887,0.35967037,0.39106354,0.43181363,0.48769122,0.36871162,0.4586835,0.5169923
