,promoter stregth,signaling threshold,feedback strength,% shared interface,delay time,Mean wavefront speed
898,2.0,0.11220184543019636,2.0,50.0,0.1,5.27154
899,2.0,0.15848931924611134,2.0,50.0,0.1,4.5352917
900,2.0,0.2238721138568339,2.0,50.0,0.1,3.7584128
901,2.0,0.31622776601683794,2.0,50.0,0.1,2.984622
902,2.5,0.01,2.0,50.0,0.1,8.4564295
903,2.5,0.01412537544622754,2.0,50.0,0.1,8.32633
904,2.5,0.0199526231496888,2.0,50.0,0.1,8.118172
905,2.5,0.028183829312644536,2.0,50.0,0.1,7.843644
906,2.5,0.039810717055349734,2.0,50.0,0.1,7.447864
907,2.5,0.05623413251903491,2.0,50.0,0.1,6.998424
908,2.5,0.07943282347242814,2.0,50.0,0.1,6.417527
909,2.5,0.11220184543019636,2.0,50.0,0.1,5.778058
910,2.5,0.15848931924611134,2.0,50.0,0.1,5.058051
911,2.5,0.2238721138568339,2.0,50.0,0.1,4.2839956
912,2.5,0.31622776601683794,2.0,50.0,0.1,3.484194
913,3.0,0.01,2.0,50.0,0.1,8.590658
914,3.0,0.01412537544622754,2.0,50.0,0.1,8.4564295
915,3.0,0.0199526231496888,2.0,50.0,0.1,8.283849
916,3.0,0.028183829312644536,2.0,50.0,0.1,8.037794
917,3.0,0.039810717055349734,2.0,50.0,0.1,7.731592
918,3.0,0.05623413251903491,2.0,50.0,0.1,7.280872
919,3.0,0.07943282347242814,2.0,50.0,0.1,6.7934494
920,3.0,0.11220184543019636,2.0,50.0,0.1,6.173515
921,3.0,0.15848931924611134,2.0,50.0,0.1,5.4667826
922,3.0,0.2238721138568339,2.0,50.0,0.1,4.719867
923,3.0,0.31622776601683794,2.0,50.0,0.1,3.9123719
924,0.5,0.01,4.0,50.0,0.1,4.784745
925,0.5,0.01412537544622754,4.0,50.0,0.1,4.4799
926,0.5,0.0199526231496888,4.0,50.0,0.1,4.120899
927,0.5,0.028183829312644536,4.0,50.0,0.1,3.6839266
928,0.5,0.039810717055349734,4.0,50.0,0.1,3.1961308
929,0.5,0.05623413251903491,4.0,50.0,0.1,2.6443558
930,0.5,0.07943282347242814,4.0,50.0,0.1,2.1004326
931,0.5,0.11220184543019636,4.0,50.0,0.1,1.5914408
932,0.5,0.15848931924611134,4.0,50.0,0.1,1.050075
933,0.5,0.2238721138568339,4.0,50.0,0.1,0.673749
934,0.5,0.31622776601683794,4.0,50.0,0.1,0.35270962
935,1.0,0.01,4.0,50.0,0.1,7.447864
936,1.0,0.01412537544622754,4.0,50.0,0.1,7.0678015
937,1.0,0.0199526231496888,4.0,50.0,0.1,6.737072
938,1.0,0.028183829312644536,4.0,50.0,0.1,6.2447476
939,1.0,0.039810717055349734,4.0,50.0,0.1,5.612646
940,1.0,0.05623413251903491,4.0,50.0,0.1,4.890465
941,1.0,0.07943282347242814,4.0,50.0,0.1,4.069259
942,1.0,0.11220184543019636,4.0,50.0,0.1,3.151368
943,1.0,0.15848931924611134,4.0,50.0,0.1,2.4526198
944,1.0,0.2238721138568339,4.0,50.0,0.1,1.778351
945,1.0,0.31622776601683794,4.0,50.0,0.1,1.1853465
946,1.5,0.01,4.0,50.0,0.1,7.998199
947,1.5,0.01412537544622754,4.0,50.0,0.1,7.7685857
948,1.5,0.0199526231496888,4.0,50.0,0.1,7.482186
949,1.5,0.028183829312644536,4.0,50.0,0.1,7.05928
950,1.5,0.039810717055349734,4.0,50.0,0.1,6.5734186
951,1.5,0.05623413251903491,4.0,50.0,0.1,5.969244
952,1.5,0.07943282347242814,4.0,50.0,0.1,5.2887115
953,1.5,0.11220184543019636,4.0,50.0,0.1,4.448313
954,1.5,0.15848931924611134,4.0,50.0,0.1,3.5067697
955,1.5,0.2238721138568339,4.0,50.0,0.1,2.6529973
956,1.5,0.31622776601683794,4.0,50.0,0.1,1.9191896
957,2.0,0.01,4.0,50.0,0.1,8.283849
958,2.0,0.01412537544622754,4.0,50.0,0.1,8.118172
959,2.0,0.0199526231496888,4.0,50.0,0.1,7.843644
960,2.0,0.028183829312644536,4.0,50.0,0.1,7.4622836
961,2.0,0.039810717055349734,4.0,50.0,0.1,7.0901065
962,2.0,0.05623413251903491,4.0,50.0,0.1,6.5734186
963,2.0,0.07943282347242814,4.0,50.0,0.1,5.9473786
964,2.0,0.11220184543019636,4.0,50.0,0.1,5.23753
965,2.0,0.15848931924611134,4.0,50.0,0.1,4.364609
966,2.0,0.2238721138568339,4.0,50.0,0.1,3.397571
967,2.0,0.31622776601683794,4.0,50.0,0.1,2.534865
968,2.5,0.01,4.0,50.0,0.1,8.4564295
969,2.5,0.01412537544622754,4.0,50.0,0.1,8.32633
970,2.5,0.0199526231496888,4.0,50.0,0.1,8.118172
971,2.5,0.028183829312644536,4.0,50.0,0.1,7.843644
972,2.5,0.039810717055349734,4.0,50.0,0.1,7.447864
973,2.5,0.05623413251903491,4.0,50.0,0.1,6.998424
974,2.5,0.07943282347242814,4.0,50.0,0.1,6.417527
975,2.5,0.11220184543019636,4.0,50.0,0.1,5.757569
976,2.5,0.15848931924611134,4.0,50.0,0.1,4.9804735
977,2.5,0.2238721138568339,4.0,50.0,0.1,4.0489635
978,2.5,0.31622776601683794,4.0,50.0,0.1,3.074102
979,3.0,0.01,4.0,50.0,0.1,8.590658
980,3.0,0.01412537544622754,4.0,50.0,0.1,8.4564295
981,3.0,0.0199526231496888,4.0,50.0,0.1,8.283849
982,3.0,0.028183829312644536,4.0,50.0,0.1,8.037794
983,3.0,0.039810717055349734,4.0,50.0,0.1,7.731592
984,3.0,0.05623413251903491,4.0,50.0,0.1,7.280872
985,3.0,0.07943282347242814,4.0,50.0,0.1,6.7934494
986,3.0,0.11220184543019636,4.0,50.0,0.1,6.173515
987,3.0,0.15848931924611134,4.0,50.0,0.1,5.4484377
988,3.0,0.2238721138568339,4.0,50.0,0.1,4.573618
989,3.0,0.31622776601683794,4.0,50.0,0.1,3.5841818
990,0.5,0.01,0.0,60.0,0.1,6.3176436
991,0.5,0.01412537544622754,0.0,60.0,0.1,5.969244
992,0.5,0.0199526231496888,0.0,60.0,0.1,5.522566
993,0.5,0.028183829312644536,0.0,60.0,0.1,5.011217
994,0.5,0.039810717055349734,0.0,60.0,0.1,4.448313
995,0.5,0.05623413251903491,0.0,60.0,0.1,3.8171313
996,0.5,0.07943282347242814,0.0,60.0,0.1,3.2088234
997,0.5,0.11220184543019636,0.0,60.0,0.1,2.6168993
998,0.5,0.15848931924611134,0.0,60.0,0.1,2.0526352
999,0.5,0.2238721138568339,0.0,60.0,0.1,1.5251474
1000,0.5,0.31622776601683794,0.0,60.0,0.1,1.050075
1001,1.0,0.01,0.0,60.0,0.1,7.5870767
1002,1.0,0.01412537544622754,0.0,60.0,0.1,7.3136683
1003,1.0,0.0199526231496888,0.0,60.0,0.1,6.968388
1004,1.0,0.028183829312644536,0.0,60.0,0.1,6.5469127
1005,1.0,0.039810717055349734,0.0,60.0,0.1,6.0134606
1006,1.0,0.05623413251903491,0.0,60.0,0.1,5.4121146
1007,1.0,0.07943282347242814,0.0,60.0,0.1,4.761391
1008,1.0,0.11220184543019636,0.0,60.0,0.1,4.0897593
1009,1.0,0.15848931924611134,0.0,60.0,0.1,3.4109967
1010,1.0,0.2238721138568339,0.0,60.0,0.1,2.7519226
1011,1.0,0.31622776601683794,0.0,60.0,0.1,2.1139493
1012,1.5,0.01,0.0,60.0,0.1,8.077783
1013,1.5,0.01412537544622754,0.0,60.0,0.1,7.88172
1014,1.5,0.0199526231496888,0.0,60.0,0.1,7.6226964
1015,1.5,0.028183829312644536,0.0,60.0,0.1,7.280872
1016,1.5,0.039810717055349734,0.0,60.0,0.1,6.8219934
1017,1.5,0.05623413251903491,0.0,60.0,0.1,6.2931566
1018,1.5,0.07943282347242814,0.0,60.0,0.1,5.6770434
1019,1.5,0.11220184543019636,0.0,60.0,0.1,5.011217
1020,1.5,0.15848931924611134,0.0,60.0,0.1,4.3067226
1021,1.5,0.2238721138568339,0.0,60.0,0.1,3.5921113
1022,1.5,0.31622776601683794,0.0,60.0,0.1,2.899347
1023,2.0,0.01,0.0,60.0,0.1,8.369249
1024,2.0,0.01412537544622754,0.0,60.0,0.1,8.200173
1025,2.0,0.0199526231496888,0.0,60.0,0.1,7.998199
1026,2.0,0.028183829312644536,0.0,60.0,0.1,7.731592
1027,2.0,0.039810717055349734,0.0,60.0,0.1,7.3136683
1028,2.0,0.05623413251903491,0.0,60.0,0.1,6.850778
1029,2.0,0.07943282347242814,0.0,60.0,0.1,6.2931566
1030,2.0,0.11220184543019636,0.0,60.0,0.1,5.657263
1031,2.0,0.15848931924611134,0.0,60.0,0.1,4.9501047
1032,2.0,0.2238721138568339,0.0,60.0,0.1,4.2282147
1033,2.0,0.31622776601683794,0.0,60.0,0.1,3.499212
1034,2.5,0.01,0.0,60.0,0.1,8.500704
1035,2.5,0.01412537544622754,0.0,60.0,0.1,8.412613
1036,2.5,0.0199526231496888,0.0,60.0,0.1,8.241798
1037,2.5,0.028183829312644536,0.0,60.0,0.1,7.998199
1038,2.5,0.039810717055349734,0.0,60.0,0.1,7.658653
1039,2.5,0.05623413251903491,0.0,60.0,0.1,7.248368
1040,2.5,0.07943282347242814,0.0,60.0,0.1,6.737072
1041,2.5,0.11220184543019636,0.0,60.0,0.1,6.126922
1042,2.5,0.15848931924611134,0.0,60.0,0.1,5.4484377
1043,2.5,0.2238721138568339,0.0,60.0,0.1,4.733628
1044,2.5,0.31622776601683794,0.0,60.0,0.1,3.9892735
1045,3.0,0.01,0.0,60.0,0.1,8.6363535
1046,3.0,0.01412537544622754,0.0,60.0,0.1,8.5454445
1047,3.0,0.0199526231496888,0.0,60.0,0.1,8.369249
1048,3.0,0.028183829312644536,0.0,60.0,0.1,8.158967
1049,3.0,0.039810717055349734,0.0,60.0,0.1,7.9201674
1050,3.0,0.05623413251903491,0.0,60.0,0.1,7.5168257
1051,3.0,0.07943282347242814,0.0,60.0,0.1,7.05928
1052,3.0,0.11220184543019636,0.0,60.0,0.1,6.4945374
1053,3.0,0.15848931924611134,0.0,60.0,0.1,5.861496
1054,3.0,0.2238721138568339,0.0,60.0,0.1,5.1380835
1055,3.0,0.31622776601683794,0.0,60.0,0.1,4.388201
1056,0.5,0.01,2.0,60.0,0.1,6.1501303
1057,0.5,0.01412537544622754,2.0,60.0,0.1,5.819478
1058,0.5,0.0199526231496888,2.0,60.0,0.1,5.394134
1059,0.5,0.028183829312644536,2.0,60.0,0.1,4.9052396
1060,0.5,0.039810717055349734,2.0,60.0,0.1,4.3412685
1061,0.5,0.05623413251903491,2.0,60.0,0.1,3.741093
1062,0.5,0.07943282347242814,2.0,60.0,0.1,3.1163807
1063,0.5,0.11220184543019636,2.0,60.0,0.1,2.5017478
1064,0.5,0.15848931924611134,2.0,60.0,0.1,1.9214607
1065,0.5,0.2238721138568339,2.0,60.0,0.1,1.3763057
1066,0.5,0.31622776601683794,2.0,60.0,0.1,0.8967003
1067,1.0,0.01,2.0,60.0,0.1,7.5870767
1068,1.0,0.01412537544622754,2.0,60.0,0.1,7.3136683
1069,1.0,0.0199526231496888,2.0,60.0,0.1,6.968388
1070,1.0,0.028183829312644536,2.0,60.0,0.1,6.5469127
1071,1.0,0.039810717055349734,2.0,60.0,0.1,6.0134606
1072,1.0,0.05623413251903491,2.0,60.0,0.1,5.4121146
1073,1.0,0.07943282347242814,2.0,60.0,0.1,4.747469
1074,1.0,0.11220184543019636,2.0,60.0,0.1,4.0489635
1075,1.0,0.15848931924611134,2.0,60.0,0.1,3.3408115
1076,1.0,0.2238721138568339,2.0,60.0,0.1,2.632074
1077,1.0,0.31622776601683794,2.0,60.0,0.1,1.9990653
1078,1.5,0.01,2.0,60.0,0.1,8.077783
1079,1.5,0.01412537544622754,2.0,60.0,0.1,7.88172
1080,1.5,0.0199526231496888,2.0,60.0,0.1,7.6226964
1081,1.5,0.028183829312644536,2.0,60.0,0.1,7.280872
1082,1.5,0.039810717055349734,2.0,60.0,0.1,6.8219934
1083,1.5,0.05623413251903491,2.0,60.0,0.1,6.2931566
1084,1.5,0.07943282347242814,2.0,60.0,0.1,5.6770434
1085,1.5,0.11220184543019636,2.0,60.0,0.1,4.995798
1086,1.5,0.15848931924611134,2.0,60.0,0.1,4.2727222
1087,1.5,0.2238721138568339,2.0,60.0,0.1,3.52964
1088,1.5,0.31622776601683794,2.0,60.0,0.1,2.8042045
1089,2.0,0.01,2.0,60.0,0.1,8.369249
1090,2.0,0.01412537544622754,2.0,60.0,0.1,8.200173
1091,2.0,0.0199526231496888,2.0,60.0,0.1,7.998199
1092,2.0,0.028183829312644536,2.0,60.0,0.1,7.731592
1093,2.0,0.039810717055349734,2.0,60.0,0.1,7.3136683
1094,2.0,0.05623413251903491,2.0,60.0,0.1,6.850778
1095,2.0,0.07943282347242814,2.0,60.0,0.1,6.2931566
1096,2.0,0.11220184543019636,2.0,60.0,0.1,5.6376195
1097,2.0,0.15848931924611134,2.0,60.0,0.1,4.935059
1098,2.0,0.2238721138568339,2.0,60.0,0.1,4.1846247
1099,2.0,0.31622776601683794,2.0,60.0,0.1,3.425389
1100,2.5,0.01,2.0,60.0,0.1,8.500704
1101,2.5,0.01412537544622754,2.0,60.0,0.1,8.412613
1102,2.5,0.0199526231496888,2.0,60.0,0.1,8.241798
1103,2.5,0.028183829312644536,2.0,60.0,0.1,7.998199
1104,2.5,0.039810717055349734,2.0,60.0,0.1,7.658653
1105,2.5,0.05623413251903491,2.0,60.0,0.1,7.248368
1106,2.5,0.07943282347242814,2.0,60.0,0.1,6.737072
1107,2.5,0.11220184543019636,2.0,60.0,0.1,6.126922
1108,2.5,0.15848931924611134,2.0,60.0,0.1,5.4484377
1109,2.5,0.2238721138568339,2.0,60.0,0.1,4.706187
1110,2.5,0.31622776601683794,2.0,60.0,0.1,3.931318
1111,3.0,0.01,2.0,60.0,0.1,8.6363535
1112,3.0,0.01412537544622754,2.0,60.0,0.1,8.5454445
1113,3.0,0.0199526231496888,2.0,60.0,0.1,8.369249
1114,3.0,0.028183829312644536,2.0,60.0,0.1,8.158967
1115,3.0,0.039810717055349734,2.0,60.0,0.1,7.9201674
1116,3.0,0.05623413251903491,2.0,60.0,0.1,7.5168257
1117,3.0,0.07943282347242814,2.0,60.0,0.1,7.05928
1118,3.0,0.11220184543019636,2.0,60.0,0.1,6.4945374
1119,3.0,0.15848931924611134,2.0,60.0,0.1,5.861496
1120,3.0,0.2238721138568339,2.0,60.0,0.1,5.121875
1121,3.0,0.31622776601683794,2.0,60.0,0.1,4.352907
1122,0.5,0.01,4.0,60.0,0.1,5.4386134
1123,0.5,0.01412537544622754,4.0,60.0,0.1,5.134107
1124,0.5,0.0199526231496888,4.0,60.0,0.1,4.7426505
1125,0.5,0.028183829312644536,4.0,60.0,0.1,4.31265
1126,0.5,0.039810717055349734,4.0,60.0,0.1,3.8052795
1127,0.5,0.05623413251903491,4.0,60.0,0.1,3.2345972
1128,0.5,0.07943282347242814,4.0,60.0,0.1,2.6493905
1129,0.5,0.11220184543019636,4.0,60.0,0.1,2.0731394
1130,0.5,0.15848931924611134,4.0,60.0,0.1,1.5251474
1131,0.5,0.2238721138568339,4.0,60.0,0.1,1.050075
1132,0.5,0.31622776601683794,4.0,60.0,0.1,0.5835728
1133,1.0,0.01,4.0,60.0,0.1,7.5870767
1134,1.0,0.01412537544622754,4.0,60.0,0.1,7.3136683
1135,1.0,0.0199526231496888,4.0,60.0,0.1,6.968388
1136,1.0,0.028183829312644536,4.0,60.0,0.1,6.52062
1137,1.0,0.039810717055349734,4.0,60.0,0.1,5.9912705
1138,1.0,0.05623413251903491,4.0,60.0,0.1,5.3762727
1139,1.0,0.07943282347242814,4.0,60.0,0.1,4.638955
1140,1.0,0.11220184543019636,4.0,60.0,0.1,3.820316
1141,1.0,0.15848931924611134,4.0,60.0,0.1,3.0291686
1142,1.0,0.2238721138568339,4.0,60.0,0.1,2.2997653
1143,1.0,0.31622776601683794,4.0,60.0,0.1,1.6533955
1144,1.5,0.01,4.0,60.0,0.1,8.077783
1145,1.5,0.01412537544622754,4.0,60.0,0.1,7.88172
1146,1.5,0.0199526231496888,4.0,60.0,0.1,7.6226964
1147,1.5,0.028183829312644536,4.0,60.0,0.1,7.280872
1148,1.5,0.039810717055349734,4.0,60.0,0.1,6.8219934
1149,1.5,0.05623413251903491,4.0,60.0,0.1,6.2931566
1150,1.5,0.07943282347242814,4.0,60.0,0.1,5.657263
1151,1.5,0.11220184543019636,4.0,60.0,0.1,4.9501047
1152,1.5,0.15848931924611134,4.0,60.0,0.1,4.0988026
1153,1.5,0.2238721138568339,4.0,60.0,0.1,3.24764
1154,1.5,0.31622776601683794,4.0,60.0,0.1,2.4653106
1155,2.0,0.01,4.0,60.0,0.1,8.369249
1156,2.0,0.01412537544622754,4.0,60.0,0.1,8.200173
1157,2.0,0.0199526231496888,4.0,60.0,0.1,7.998199
1158,2.0,0.028183829312644536,4.0,60.0,0.1,7.731592
1159,2.0,0.039810717055349734,4.0,60.0,0.1,7.3136683
1160,2.0,0.05623413251903491,4.0,60.0,0.1,6.850778
1161,2.0,0.07943282347242814,4.0,60.0,0.1,6.2931566
1162,2.0,0.11220184543019636,4.0,60.0,0.1,5.6376195
1163,2.0,0.15848931924611134,4.0,60.0,0.1,4.8757787
1164,2.0,0.2238721138568339,4.0,60.0,0.1,4.0288696
1165,2.0,0.31622776601683794,4.0,60.0,0.1,3.1339092
1166,2.5,0.01,4.0,60.0,0.1,8.500704
1167,2.5,0.01412537544622754,4.0,60.0,0.1,8.412613
1168,2.5,0.0199526231496888,4.0,60.0,0.1,8.241798
1169,2.5,0.028183829312644536,4.0,60.0,0.1,7.998199
1170,2.5,0.039810717055349734,4.0,60.0,0.1,7.658653
1171,2.5,0.05623413251903491,4.0,60.0,0.1,7.248368
1172,2.5,0.07943282347242814,4.0,60.0,0.1,6.737072
1173,2.5,0.11220184543019636,4.0,60.0,0.1,6.126922
1174,2.5,0.15848931924611134,4.0,60.0,0.1,5.4302154
1175,2.5,0.2238721138568339,4.0,60.0,0.1,4.625739
1176,2.5,0.31622776601683794,4.0,60.0,0.1,3.732493
1177,3.0,0.01,4.0,60.0,0.1,8.6363535
1178,3.0,0.01412537544622754,4.0,60.0,0.1,8.5454445
1179,3.0,0.0199526231496888,4.0,60.0,0.1,8.369249
1180,3.0,0.028183829312644536,4.0,60.0,0.1,8.158967
1181,3.0,0.039810717055349734,4.0,60.0,0.1,7.9201674
1182,3.0,0.05623413251903491,4.0,60.0,0.1,7.5168257
1183,3.0,0.07943282347242814,4.0,60.0,0.1,7.05928
1184,3.0,0.11220184543019636,4.0,60.0,0.1,6.4945374
1185,3.0,0.15848931924611134,4.0,60.0,0.1,5.840411
1186,3.0,0.2238721138568339,4.0,60.0,0.1,5.089763
1187,3.0,0.31622776601683794,4.0,60.0,0.1,4.217232
1188,0.5,0.01,0.0,70.0,0.1,6.417564
1189,0.5,0.01412537544622754,0.0,70.0,0.1,6.1501303
1190,0.5,0.0199526231496888,0.0,70.0,0.1,5.737224
1191,0.5,0.028183829312644536,0.0,70.0,0.1,5.2544804
1192,0.5,0.039810717055349734,0.0,70.0,0.1,4.706187
1193,0.5,0.05623413251903491,0.0,70.0,0.1,4.110467
1194,0.5,0.07943282347242814,0.0,70.0,0.1,3.479113
1195,0.5,0.11220184543019636,0.0,70.0,0.1,2.8827875
1196,0.5,0.15848931924611134,0.0,70.0,0.1,2.293963
1197,0.5,0.2238721138568339,0.0,70.0,0.1,1.7552804
1198,0.5,0.31622776601683794,0.0,70.0,0.1,1.2356386
1199,1.0,0.01,0.0,70.0,0.1,7.658653
1200,1.0,0.01412537544622754,0.0,70.0,0.1,7.447864
1201,1.0,0.0199526231496888,0.0,70.0,0.1,7.1525745
1202,1.0,0.028183829312644536,0.0,70.0,0.1,6.737072
1203,1.0,0.039810717055349734,0.0,70.0,0.1,6.2688584
1204,1.0,0.05623413251903491,0.0,70.0,0.1,5.696963
1205,1.0,0.07943282347242814,0.0,70.0,0.1,5.058051
1206,1.0,0.11220184543019636,0.0,70.0,0.1,4.400093
1207,1.0,0.15848931924611134,0.0,70.0,0.1,3.7154105
1208,1.0,0.2238721138568339,0.0,70.0,0.1,3.0405138
1209,1.0,0.31622776601683794,0.0,70.0,0.1,2.401826
1210,1.5,0.01,0.0,70.0,0.1,8.158967
1211,1.5,0.01412537544622754,0.0,70.0,0.1,7.998199
1212,1.5,0.0199526231496888,0.0,70.0,0.1,7.7685857
1213,1.5,0.028183829312644536,0.0,70.0,0.1,7.447864
1214,1.5,0.039810717055349734,0.0,70.0,0.1,7.0287204
1215,1.5,0.05623413251903491,0.0,70.0,0.1,6.5469127
1216,1.5,0.07943282347242814,0.0,70.0,0.1,5.969244
1217,1.5,0.11220184543019636,0.0,70.0,0.1,5.3059945
1218,1.5,0.15848931924611134,0.0,70.0,0.1,4.6125975
1219,1.5,0.2238721138568339,0.0,70.0,0.1,3.9123719
1220,1.5,0.31622776601683794,0.0,70.0,0.1,3.2024348
1221,2.0,0.01,0.0,70.0,0.1,8.412613
1222,2.0,0.01412537544622754,0.0,70.0,0.1,8.283849
1223,2.0,0.0199526231496888,0.0,70.0,0.1,8.077783
1224,2.0,0.028183829312644536,0.0,70.0,0.1,7.843644
1225,2.0,0.039810717055349734,0.0,70.0,0.1,7.5168257
1226,2.0,0.05623413251903491,0.0,70.0,0.1,7.0901065
1227,2.0,0.07943282347242814,0.0,70.0,0.1,6.5469127
1228,2.0,0.11220184543019636,0.0,70.0,0.1,5.9473786
1229,2.0,0.15848931924611134,0.0,70.0,0.1,5.27154
1230,2.0,0.2238721138568339,0.0,70.0,0.1,4.5479956
1231,2.0,0.31622776601683794,0.0,70.0,0.1,3.820316
1232,2.5,0.01,0.0,70.0,0.1,8.590658
1233,2.5,0.01412537544622754,0.0,70.0,0.1,8.4564295
1234,2.5,0.0199526231496888,0.0,70.0,0.1,8.32633
1235,2.5,0.028183829312644536,0.0,70.0,0.1,8.118172
1236,2.5,0.039810717055349734,0.0,70.0,0.1,7.843644
1237,2.5,0.05623413251903491,0.0,70.0,0.1,7.447864
1238,2.5,0.07943282347242814,0.0,70.0,0.1,6.968388
1239,2.5,0.11220184543019636,0.0,70.0,0.1,6.417527
1240,2.5,0.15848931924611134,0.0,70.0,0.1,5.757569
1241,2.5,0.2238721138568339,0.0,70.0,0.1,5.058051
1242,2.5,0.31622776601683794,0.0,70.0,0.1,4.3181767
1243,3.0,0.01,0.0,70.0,0.1,8.682537
1244,3.0,0.01412537544622754,0.0,70.0,0.1,8.590658
1245,3.0,0.0199526231496888,0.0,70.0,0.1,8.4564295
1246,3.0,0.028183829312644536,0.0,70.0,0.1,8.283849
1247,3.0,0.039810717055349734,0.0,70.0,0.1,8.037794
1248,3.0,0.05623413251903491,0.0,70.0,0.1,7.731592
1249,3.0,0.07943282347242814,0.0,70.0,0.1,7.280872
1250,3.0,0.11220184543019636,0.0,70.0,0.1,6.7651434
1251,3.0,0.15848931924611134,0.0,70.0,0.1,6.1501303
1252,3.0,0.2238721138568339,0.0,70.0,0.1,5.4667826
1253,3.0,0.31622776601683794,0.0,70.0,0.1,4.733628
1254,0.5,0.01,2.0,70.0,0.1,6.342322
1255,0.5,0.01412537544622754,2.0,70.0,0.1,6.0358157
1256,0.5,0.0199526231496888,2.0,70.0,0.1,5.634996
1257,0.5,0.028183829312644536,2.0,70.0,0.1,5.17081
1258,0.5,0.039810717055349734,2.0,70.0,0.1,4.6206965
1259,0.5,0.05623413251903491,2.0,70.0,0.1,4.0489635
1260,0.5,0.07943282347242814,2.0,70.0,0.1,3.4326308
1261,0.5,0.11220184543019636,2.0,70.0,0.1,2.809056
1262,0.5,0.15848931924611134,2.0,70.0,0.1,2.2090263
1263,0.5,0.2238721138568339,2.0,70.0,0.1,1.6567698
1264,0.5,0.31622776601683794,2.0,70.0,0.1,1.1853465
1265,1.0,0.01,2.0,70.0,0.1,7.658653
1266,1.0,0.01412537544622754,2.0,70.0,0.1,7.447864
1267,1.0,0.0199526231496888,2.0,70.0,0.1,7.1525745
1268,1.0,0.028183829312644536,2.0,70.0,0.1,6.737072
1269,1.0,0.039810717055349734,2.0,70.0,0.1,6.2688584
1270,1.0,0.05623413251903491,2.0,70.0,0.1,5.696963
1271,1.0,0.07943282347242814,2.0,70.0,0.1,5.058051
1272,1.0,0.11220184543019636,2.0,70.0,0.1,4.376373
1273,1.0,0.15848931924611134,2.0,70.0,0.1,3.6733809
1274,1.0,0.2238721138568339,2.0,70.0,0.1,2.9791455
1275,1.0,0.31622776601683794,2.0,70.0,0.1,2.301185
1276,1.5,0.01,2.0,70.0,0.1,8.158967
1277,1.5,0.01412537544622754,2.0,70.0,0.1,7.998199
1278,1.5,0.0199526231496888,2.0,70.0,0.1,7.7685857
1279,1.5,0.028183829312644536,2.0,70.0,0.1,7.447864
1280,1.5,0.039810717055349734,2.0,70.0,0.1,7.0287204
1281,1.5,0.05623413251903491,2.0,70.0,0.1,6.5469127
1282,1.5,0.07943282347242814,2.0,70.0,0.1,5.969244
1283,1.5,0.11220184543019636,2.0,70.0,0.1,5.3059945
1284,1.5,0.15848931924611134,2.0,70.0,0.1,4.5995307
1285,1.5,0.2238721138568339,2.0,70.0,0.1,3.8750224
1286,1.5,0.31622776601683794,2.0,70.0,0.1,3.1465783
1287,2.0,0.01,2.0,70.0,0.1,8.412613
1288,2.0,0.01412537544622754,2.0,70.0,0.1,8.283849
1289,2.0,0.0199526231496888,2.0,70.0,0.1,8.077783
1290,2.0,0.028183829312644536,2.0,70.0,0.1,7.843644
1291,2.0,0.039810717055349734,2.0,70.0,0.1,7.5168257
1292,2.0,0.05623413251903491,2.0,70.0,0.1,7.0901065
1293,2.0,0.07943282347242814,2.0,70.0,0.1,6.5469127
1294,2.0,0.11220184543019636,2.0,70.0,0.1,5.9473786
1295,2.0,0.15848931924611134,2.0,70.0,0.1,5.2544804
1296,2.0,0.2238721138568339,2.0,70.0,0.1,4.5352917
1297,2.0,0.31622776601683794,2.0,70.0,0.1,3.7846956
1298,2.5,0.01,2.0,70.0,0.1,8.590658
1299,2.5,0.01412537544622754,2.0,70.0,0.1,8.4564295
1300,2.5,0.0199526231496888,2.0,70.0,0.1,8.32633
1301,2.5,0.028183829312644536,2.0,70.0,0.1,8.118172
1302,2.5,0.039810717055349734,2.0,70.0,0.1,7.843644
1303,2.5,0.05623413251903491,2.0,70.0,0.1,7.447864
1304,2.5,0.07943282347242814,2.0,70.0,0.1,6.968388
1305,2.5,0.11220184543019636,2.0,70.0,0.1,6.417527
1306,2.5,0.15848931924611134,2.0,70.0,0.1,5.757569
1307,2.5,0.2238721138568339,2.0,70.0,0.1,5.0423427
1308,2.5,0.31622776601683794,2.0,70.0,0.1,4.295329
1309,3.0,0.01,2.0,70.0,0.1,8.682537
1310,3.0,0.01412537544622754,2.0,70.0,0.1,8.590658
1311,3.0,0.0199526231496888,2.0,70.0,0.1,8.4564295
1312,3.0,0.028183829312644536,2.0,70.0,0.1,8.283849
1313,3.0,0.039810717055349734,2.0,70.0,0.1,8.037794
1314,3.0,0.05623413251903491,2.0,70.0,0.1,7.731592
1315,3.0,0.07943282347242814,2.0,70.0,0.1,7.280872
1316,3.0,0.11220184543019636,2.0,70.0,0.1,6.7651434
1317,3.0,0.15848931924611134,2.0,70.0,0.1,6.1501303
1318,3.0,0.2238721138568339,2.0,70.0,0.1,5.4667826
1319,3.0,0.31622776601683794,2.0,70.0,0.1,4.719867
1320,0.5,0.01,4.0,70.0,0.1,5.8294535
1321,0.5,0.01412537544622754,4.0,70.0,0.1,5.5323825
1322,0.5,0.0199526231496888,4.0,70.0,0.1,5.1422787
1323,0.5,0.028183829312644536,4.0,70.0,0.1,4.6860065
