,cell,X_coord,step,time,expression,alpha,k_s,p_s,delta,lambda,tau,run
633,cell_126,6,57,2.2800000000000002,0.028347928410934968,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
634,cell_181,7,57,2.2800000000000002,9.187498155343553e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
635,cell_240,8,57,2.2800000000000002,9.187495817370964e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
636,cell_296,9,57,2.2800000000000002,9.186278734983902e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
637,cell_351,10,57,2.2800000000000002,9.032878238262263e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
638,cell_000,0,58,2.32,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
639,cell_003,1,58,2.32,0.4510495739160406,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
640,cell_015,2,58,2.32,0.42195450998442985,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
641,cell_035,3,58,2.32,0.3780007298367806,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
642,cell_057,4,58,2.32,0.3098716154714386,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
643,cell_086,5,58,2.32,0.20409494797355363,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
644,cell_126,6,58,2.32,0.04460899222172083,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
645,cell_181,7,58,2.32,9.234113732574705e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
646,cell_240,8,58,2.32,9.23411097337669e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
647,cell_296,9,58,2.32,9.232792632008157e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
648,cell_351,10,58,2.32,9.074503027116988e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
649,cell_000,0,59,2.36,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
650,cell_003,1,59,2.36,0.4529719841607941,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
651,cell_015,2,59,2.36,0.4250192924224122,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
652,cell_035,3,59,2.36,0.3827914933825256,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
653,cell_057,4,59,2.36,0.3173349441518146,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
654,cell_086,5,59,2.36,0.21567801840630701,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
655,cell_126,6,59,2.36,0.06112120734185218,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
656,cell_181,7,59,2.36,9.279120673204533e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
657,cell_240,8,59,2.36,9.279117439950915e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
658,cell_296,9,59,2.36,9.277693645846476e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
659,cell_351,10,59,2.36,9.114545703334377e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
660,cell_000,0,60,2.4,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
661,cell_003,1,60,2.4,0.4548188770450581,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
662,cell_015,2,60,2.4,0.42796370910718906,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
663,cell_035,3,60,2.4,0.38739416669849364,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
664,cell_057,4,60,2.4,0.3245058859535223,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
665,cell_086,5,60,2.4,0.22681363797074866,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
666,cell_126,6,60,2.4,0.0774370058756396,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
667,cell_181,7,60,2.4,9.322575991949196e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
668,cell_240,8,60,2.4,9.322572228229912e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
669,cell_296,9,60,2.4,9.321038864458717e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
670,cell_351,10,60,2.4,9.153066849511139e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
671,cell_000,0,61,2.44,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
672,cell_003,1,61,2.44,0.45659321892448085,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
673,cell_015,2,61,2.44,0.4307924855796689,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
674,cell_035,3,61,2.44,0.3918161248359568,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
675,cell_057,4,61,2.44,0.3313957547173594,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
676,cell_086,5,61,2.44,0.23751731226695974,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
677,cell_126,6,61,2.44,0.09336936144694076,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
678,cell_181,7,61,2.44,9.364534580747865e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
679,cell_240,8,61,2.44,9.364530226608241e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
680,cell_296,9,61,2.44,9.362883261998575e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
681,cell_351,10,61,2.44,9.190124700917885e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
682,cell_000,0,62,2.48,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
683,cell_003,1,62,2.48,0.45829785965131975,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
684,cell_015,2,62,2.48,0.4335101620694259,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
685,cell_035,3,62,2.48,0.3960644552821024,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
686,cell_057,4,62,2.48,0.33801546521501835,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
687,cell_086,5,62,2.48,0.24780463583551213,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
688,cell_126,6,62,2.48,0.10883563125003051,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
689,cell_181,7,62,2.48,9.405049295170744e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
690,cell_240,8,62,2.48,9.405044286719368e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
691,cell_296,9,62,2.48,9.403279784108946e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
692,cell_351,10,62,2.48,9.225775238269661e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
693,cell_000,0,63,2.52,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
694,cell_003,1,63,2.52,0.4599355371483447,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
695,cell_015,2,63,2.52,0.4361211007311253,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
696,cell_035,3,63,2.52,0.40014596885700815,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
697,cell_057,4,63,2.52,0.3443755350042699,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
698,cell_086,5,63,2.52,0.2576910183853217,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
699,cell_126,6,63,2.52,0.12380031327124007,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
700,cell_181,7,63,2.52,9.444190448800076e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
701,cell_240,8,63,2.52,9.444165305467776e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
702,cell_296,9,63,2.52,9.442279429273644e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
703,cell_351,10,63,2.52,9.260072276702417e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
704,cell_000,0,64,2.56,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
705,cell_003,1,64,2.56,0.4615088818033761,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
706,cell_015,2,64,2.56,0.43862949260332756,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
707,cell_035,3,64,2.56,0.40406721026939907,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
708,cell_057,4,64,2.56,0.35048609099236444,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
709,cell_086,5,64,2.56,0.2671917052180095,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
710,cell_126,6,64,2.56,0.1382622700713589,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
711,cell_181,7,64,2.56,9.885423500173668e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
712,cell_240,8,64,2.56,9.481942303324548e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
713,cell_296,9,64,2.56,9.479931326441204e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
714,cell_351,10,64,2.56,9.293067551120027e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
715,cell_000,0,65,2.6,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
716,cell_003,1,65,2.6,0.4630204206914691,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
717,cell_015,2,65,2.6,0.44103936429941254,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
718,cell_035,3,65,2.6,0.40783446832166204,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
719,cell_057,4,65,2.6,0.3563568785286645,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
720,cell_086,5,65,2.6,0.2763221366511867,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
721,cell_126,6,65,2.6,0.15225757770693366,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
722,cell_181,7,65,2.6,8.246270056542278e-05,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
723,cell_240,8,65,2.6,9.518422499085083e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
724,cell_296,9,65,2.6,9.516282809122749e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
725,cell_351,10,65,2.6,9.32481079806834e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
726,cell_000,0,66,2.64,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
727,cell_003,1,66,2.64,0.46447258163147626,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
728,cell_015,2,66,2.64,0.44335458444022036,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
729,cell_035,3,66,2.64,0.41145378576116126,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
730,cell_057,4,66,2.64,0.36199727190998376,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
731,cell_086,5,66,2.64,0.28509684418470155,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
732,cell_126,6,66,2.64,0.16578077284488857,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
733,cell_181,7,66,2.64,0.0027657391974855268,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
734,cell_240,8,66,2.64,9.553651381275148e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
735,cell_296,9,66,2.64,9.55137948615299e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
736,cell_351,10,66,2.64,9.355349834285545e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
737,cell_000,0,67,2.68,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
738,cell_003,1,67,2.68,0.46586769708346876,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
739,cell_015,2,67,2.68,0.4455788698377922,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
740,cell_035,3,67,2.68,0.414930968784841,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
741,cell_057,4,67,2.68,0.36741628603861487,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
742,cell_086,5,67,2.68,0.29352926019305975,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
743,cell_126,6,67,2.68,0.1788168802493763,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
744,cell_181,7,67,2.68,0.012780493176935694,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
745,cell_240,8,67,2.68,9.587672776379999e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
746,cell_296,9,67,2.68,9.585265309291434e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
747,cell_351,10,67,2.68,9.384730632071046e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
748,cell_000,0,68,2.72,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
749,cell_003,1,68,2.72,0.46720800789323985,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
750,cell_015,2,68,2.72,0.44771579143937695,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
751,cell_035,3,68,2.72,0.418271596201674,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
752,cell_057,4,68,2.72,0.3726225884864151,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
753,cell_086,5,68,2.72,0.30163223698788943,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
754,cell_126,6,68,2.72,0.19136657992612285,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
755,cell_181,7,68,2.72,0.02746604229016882,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
756,cell_240,8,68,2.72,9.6205289140607e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
757,cell_296,9,68,2.72,9.617982637830066e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
758,cell_351,10,68,2.72,9.412997391608496e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
759,cell_000,0,69,2.7600000000000002,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
760,cell_003,1,69,2.7600000000000002,0.4684956668898781,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
761,cell_015,2,69,2.7600000000000002,0.44976878004061294,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
762,cell_035,3,69,2.7600000000000002,0.42148102825894784,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
763,cell_057,4,69,2.7600000000000002,0.377624511617439,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
764,cell_086,5,69,2.7600000000000002,0.30941825468404044,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
765,cell_126,6,69,2.7600000000000002,0.20343934400464295,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
766,cell_181,7,69,2.7600000000000002,0.04368746418467216,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
767,cell_240,8,69,2.7600000000000002,9.652260489511722e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
768,cell_296,9,69,2.7600000000000002,9.649572300363167e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
769,cell_351,10,69,2.7600000000000002,9.440192610372235e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
770,cell_000,0,70,2.8000000000000003,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
771,cell_003,1,70,2.8000000000000003,0.46973274234216017,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
772,cell_015,2,70,2.8000000000000003,0.4517411317765396,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
773,cell_035,3,70,2.8000000000000003,0.424564415140499,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
774,cell_057,4,70,2.8000000000000003,0.38243006461707585,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
775,cell_086,5,70,2.8000000000000003,0.3168994348054069,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
776,cell_126,6,70,2.8000000000000003,0.2150485316350716,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
777,cell_181,7,70,2.8000000000000003,0.06020032388190175,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
778,cell_240,8,70,2.8000000000000003,9.682906723104689e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
779,cell_296,9,70,2.8000000000000003,9.68007365386559e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
780,cell_351,10,70,2.8000000000000003,9.466357149740564e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
781,cell_000,0,71,2.84,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
782,cell_003,1,71,2.84,0.4709212212792937,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
783,cell_015,2,71,2.84,0.4536360133988219,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
784,cell_035,3,71,2.84,0.42752670514604546,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
785,cell_057,4,71,2.84,0.3870469453276879,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
786,cell_086,5,71,2.84,0.3240875177991737,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
787,cell_126,6,71,2.84,0.22620913975076565,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
788,cell_181,7,71,2.84,0.0765329990993065,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
789,cell_240,8,71,2.84,9.712505417454715e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
790,cell_296,9,71,2.84,9.7095246402169e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
791,cell_351,10,71,2.84,9.491530298933586e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
792,cell_000,0,72,2.88,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
793,cell_003,1,72,2.88,0.47206301268132556,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
794,cell_015,2,72,2.88,0.455456467347302,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
795,cell_035,3,72,2.88,0.43037265256126594,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
796,cell_057,4,72,2.88,0.39148255182347147,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
797,cell_086,5,72,2.88,0.33099384792520203,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
798,cell_126,6,72,2.88,0.23693675424339122,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
799,cell_181,7,72,2.88,0.0924893249929494,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
800,cell_240,8,72,2.88,9.74109301203752e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
801,cell_296,9,72,2.88,9.737961840300475e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
802,cell_351,10,72,2.88,9.515749836387952e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
803,cell_000,0,73,2.92,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
804,cell_003,1,73,2.92,0.4731599505443195,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
805,cell_015,2,73,2.92,0.45720541662371766,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
806,cell_035,3,73,2.92,0.43310682522850935,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
807,cell_057,4,73,2.92,0.395743993681076,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
808,cell_086,5,73,2.92,0.3376293683407018,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
809,cell_126,6,73,2.92,0.2472470322798519,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
810,cell_181,7,73,2.92,0.1079827353187921,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
811,cell_240,8,73,2.92,9.768704636131032e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
812,cell_296,9,73,2.92,9.765420525798957e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
813,cell_351,10,73,2.92,9.539052088675855e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
814,cell_000,0,74,2.96,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
815,cell_003,1,74,2.96,0.47421379682521503,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
816,cell_015,2,74,2.96,0.4588856694751632,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
817,cell_035,3,74,2.96,0.43573361182810594,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
818,cell_057,4,74,2.96,0.3998381029196576,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
819,cell_086,5,74,2.96,0.3440046233649921,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
820,cell_126,6,74,2.96,0.25715543758415094,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
821,cell_181,7,74,2.96,0.12297600730117354,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
822,cell_240,8,74,2.96,9.795388510991686e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
823,cell_296,9,74,2.96,9.791934708800324e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
824,cell_351,10,74,2.96,9.561471987070742e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
825,cell_000,0,75,3.0,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
826,cell_003,1,75,3.0,0.47522624427108184,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
827,cell_015,2,75,3.0,0.46049992389459615,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
828,cell_035,3,75,3.0,0.438257228880219,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
829,cell_057,4,75,3.0,0.40377144459640013,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
830,cell_086,5,75,3.0,0.35012976529309303,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
831,cell_126,6,75,3.0,0.26667730027394576,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
832,cell_181,7,75,3.0,0.13746989047265115,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
833,cell_240,8,75,3.0,1.00656937675971e-06,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
834,cell_296,9,75,3.0,9.81753718932218e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
835,cell_351,10,75,3.0,9.583043121857613e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
836,cell_000,0,76,3.04,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
837,cell_003,1,76,3.04,0.4761989191373019,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
838,cell_015,2,76,3.04,0.46205077194543936,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
839,cell_035,3,76,3.04,0.4406817274770714,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
840,cell_057,4,76,3.04,0.40755032704802063,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
841,cell_086,5,76,3.04,0.35601456359782524,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
842,cell_126,6,76,3.04,0.2758280817899042,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
843,cell_181,7,76,3.04,0.151498422147402,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
844,cell_240,8,76,3.04,6.224245237913757e-05,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
845,cell_296,9,76,3.04,9.842259600855512e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
846,cell_351,10,76,3.04,9.603797794481482e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
847,cell_000,0,77,3.08,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
848,cell_003,1,77,3.08,0.47713338379903614,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
849,cell_015,2,77,3.08,0.46354070391706437,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
850,cell_035,3,77,3.08,0.4430109997552137,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
851,cell_057,4,77,3.08,0.4111808117771455,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
852,cell_086,5,77,3.08,0.3616684155935949,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
853,cell_126,6,77,3.08,0.28462229130691435,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
854,cell_181,7,77,3.08,0.16505273496841616,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
855,cell_240,8,77,3.08,0.0024370986351140013,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
856,cell_296,9,77,3.08,9.866132454023484e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
857,cell_351,10,77,3.08,9.623767067623393e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
858,cell_000,0,78,3.12,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
859,cell_003,1,78,3.12,0.4780311392601621,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
860,cell_015,2,78,3.12,0.46497211231770313,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
861,cell_035,3,78,3.12,0.4452487851173028,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
862,cell_057,4,78,3.12,0.41466872298988744,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
863,cell_086,5,78,3.12,0.36710035819831993,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
864,cell_126,6,78,3.12,0.2930734091509091,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
865,cell_181,7,78,3.12,0.17811816589986226,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
866,cell_240,8,78,3.12,0.01206225317111987,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
867,cell_296,9,78,3.12,9.8891851784453e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
868,cell_351,10,78,3.12,9.64298081328944e-07,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
869,cell_000,0,79,3.16,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
870,cell_003,1,79,3.16,0.47889362756369996,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
871,cell_015,2,79,3.16,0.4663472957110841,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
872,cell_035,3,79,3.16,0.4473986762126166,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
