,filename,p0,J,v0,f,dt,a,k,L,Dr,D_eff
39,p03.90_J-0.16_v03.16e-02.npy,3.9,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.17925971746444716
40,p04.00_J-0.00_v03.16e-02.npy,4.0,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.002332969941198827
41,p04.00_J-0.04_v03.16e-02.npy,4.0,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.020323953032493604
42,p04.00_J-0.08_v03.16e-02.npy,4.0,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.1143549084663392
43,p04.00_J-0.12_v03.16e-02.npy,4.0,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.1082082629203797
44,p04.00_J-0.16_v03.16e-02.npy,4.0,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.2341236829757692
45,p03.20_J-0.00_v01.00e-01.npy,3.2,-0.0,0.1,200,0.05,0.4,2,10,0.01,4.7409132093889627e-07
46,p03.20_J-0.04_v01.00e-01.npy,3.2,-0.04,0.1,200,0.05,0.4,2,10,0.01,3.1241870601661495e-06
47,p03.20_J-0.08_v01.00e-01.npy,3.2,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.0007290779054164885
48,p03.20_J-0.12_v01.00e-01.npy,3.2,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.005774959921836852
49,p03.20_J-0.16_v01.00e-01.npy,3.2,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.020337338447570796
50,p03.30_J-0.00_v01.00e-01.npy,3.3000000000000003,-0.0,0.1,200,0.05,0.4,2,10,0.01,4.605495269061065e-07
51,p03.30_J-0.04_v01.00e-01.npy,3.3000000000000003,-0.04,0.1,200,0.05,0.4,2,10,0.01,1.1411080777179449e-06
52,p03.30_J-0.08_v01.00e-01.npy,3.3000000000000003,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.001859314143657684
53,p03.30_J-0.12_v01.00e-01.npy,3.3000000000000003,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.00859078824520111
54,p03.30_J-0.16_v01.00e-01.npy,3.3000000000000003,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.017395232915878293
55,p03.40_J-0.00_v01.00e-01.npy,3.4000000000000004,-0.0,0.1,200,0.05,0.4,2,10,0.01,1.0259145710733717e-07
56,p03.40_J-0.04_v01.00e-01.npy,3.4000000000000004,-0.04,0.1,200,0.05,0.4,2,10,0.01,1.665402785874903e-05
57,p03.40_J-0.08_v01.00e-01.npy,3.4000000000000004,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.005554159283638
58,p03.40_J-0.12_v01.00e-01.npy,3.4000000000000004,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.010841697454452513
59,p03.40_J-0.16_v01.00e-01.npy,3.4000000000000004,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.020997366905212398
