,cell,X_coord,step,time,expression,alpha,k_s,p_s,delta,lambda,tau,run
1722,cell_126,6,156,6.24,0.49262229526389506,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1723,cell_181,7,156,6.24,0.48892033434398086,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1724,cell_240,8,156,6.24,0.48338464133030334,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1725,cell_296,9,156,6.24,0.4758541754562133,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1726,cell_351,10,156,6.24,0.47030929993846116,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1727,cell_000,0,157,6.28,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1728,cell_003,1,157,6.28,0.49907586503961104,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1729,cell_015,2,157,6.28,0.49860853198782135,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1730,cell_035,3,157,6.28,0.4979089577934487,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1731,cell_057,4,157,6.28,0.49685861082675403,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1732,cell_086,5,157,6.28,0.49528119779510066,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1733,cell_126,6,157,6.28,0.49291217878140436,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1734,cell_181,7,157,6.28,0.48935565889628163,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1735,cell_240,8,157,6.28,0.48403744980030056,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1736,cell_296,9,157,6.28,0.4768028377481398,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1737,cell_351,10,157,6.28,0.47147577945195535,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1738,cell_000,0,158,6.32,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1739,cell_003,1,158,6.32,0.49911220559431047,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1740,cell_015,2,158,6.32,0.49866323081643815,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1741,cell_035,3,158,6.32,0.49799114119267035,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1742,cell_057,4,158,6.32,0.4969820598061261,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1743,cell_086,5,158,6.32,0.495466619498386,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1744,cell_126,6,158,6.32,0.49319067348070966,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1745,cell_181,7,158,6.32,0.48977388060693194,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1746,cell_240,8,158,6.32,0.484664611016177,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1747,cell_296,9,158,6.32,0.4777142294060137,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1748,cell_351,10,158,6.32,0.47259643099543247,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1749,cell_000,0,159,6.36,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1750,cell_003,1,159,6.36,0.4991471184160222,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1751,cell_015,2,159,6.36,0.4987157806609553,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1752,cell_035,3,159,6.36,0.49807009580580913,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1753,cell_057,4,159,6.36,0.49710065877510146,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1754,cell_086,5,159,6.36,0.4956447564337268,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1755,cell_126,6,159,6.36,0.4934582268007224,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1756,cell_181,7,159,6.36,0.49017567140481627,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1757,cell_240,8,159,6.36,0.4852671325957821,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1758,cell_296,9,159,6.36,0.4785898147019154,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1759,cell_351,10,159,6.36,0.47367305502935225,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1760,cell_000,0,160,6.4,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1761,cell_003,1,160,6.4,0.4991806595969414,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1762,cell_015,2,160,6.4,0.49876626594973594,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1763,cell_035,3,160,6.4,0.49814594848402194,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1764,cell_057,4,160,6.4,0.49721459827879394,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1765,cell_086,5,160,6.4,0.49581589480192567,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1766,cell_126,6,160,6.4,0.4937152686015735,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1767,cell_181,7,160,6.4,0.4905616768203838,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1768,cell_240,8,160,6.4,0.48584598257014877,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1769,cell_296,9,160,6.4,0.47943100038029784,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1770,cell_351,10,160,6.4,0.4747073812790133,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1771,cell_000,0,161,6.44,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1772,cell_003,1,161,6.44,0.49921288302553535,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1773,cell_015,2,161,6.44,0.498814767794158,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1774,cell_035,3,161,6.44,0.49821882109479204,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1775,cell_057,4,161,6.44,0.49732406137626317,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1776,cell_086,5,161,6.44,0.4959803095596539,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1777,cell_126,6,161,6.44,0.49396221185524086,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1778,cell_181,7,161,6.44,0.49093251702277707,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1779,cell_240,8,161,6.44,0.48640209093876047,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1780,cell_296,9,161,6.44,0.4802391379181004,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1781,cell_351,10,161,6.44,0.47570107151352553,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1782,cell_000,0,162,6.48,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1783,cell_003,1,162,6.48,0.49924384047312304,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1784,cell_015,2,162,6.48,0.4988613641189311,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1785,cell_035,3,162,6.48,0.49828883071772617,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1786,cell_057,4,162,6.48,0.49742922393462485,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1787,cell_086,5,162,6.48,0.49613826486120594,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1788,cell_126,6,162,6.48,0.4941994533090429,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1789,cell_181,7,162,6.48,0.49128878781621527,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1790,cell_240,8,162,6.48,0.4869363511637139,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1791,cell_296,9,162,6.48,0.4810155256960698,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1792,cell_351,10,162,6.48,0.476655722215607,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1793,cell_000,0,163,6.5200000000000005,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1794,cell_003,1,163,6.5200000000000005,0.4992735816770531,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1795,cell_015,2,163,6.5200000000000005,0.4989061297872921,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1796,cell_035,3,163,6.5200000000000005,0.49835608983265783,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1797,cell_057,4,163,6.5200000000000005,0.4975302549116036,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1798,cell_086,5,163,6.5200000000000005,0.4962900144828978,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1799,cell_126,6,163,6.5200000000000005,0.49442737412306564,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1800,cell_181,7,163,6.5200000000000005,0.4916310615972308,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1801,cell_240,8,163,6.5200000000000005,0.4874496216051821,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1802,cell_296,9,163,6.5200000000000005,0.4817614110847751,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1803,cell_351,10,163,6.5200000000000005,0.4775728671464939,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1804,cell_000,0,164,6.5600000000000005,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1805,cell_003,1,164,6.5600000000000005,0.49930215442061343,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1806,cell_015,2,164,6.5600000000000005,0.49894913672128316,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1807,cell_035,3,164,6.5600000000000005,0.4984207065003617,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1808,cell_057,4,164,6.5600000000000005,0.49762731662698634,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1809,cell_086,5,164,6.5600000000000005,0.49643580223079325,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1810,cell_126,6,164,6.5600000000000005,0.49464634048254613,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1811,cell_181,7,164,6.5600000000000005,0.49195988827430037,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1812,cell_240,8,164,6.5600000000000005,0.48794272690048024,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1813,cell_296,9,164,6.5600000000000005,0.48247799244866935,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1814,cell_351,10,164,6.5600000000000005,0.4784539798100836,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1815,cell_000,0,165,6.6000000000000005,0.9999999999999999,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1816,cell_003,1,165,6.6000000000000005,0.49932960460980136,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1817,cell_015,2,165,6.6000000000000005,0.49899045401730446,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1818,cell_035,3,165,6.6000000000000005,0.4984827845361673,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1819,cell_057,4,165,6.6000000000000005,0.49772056502341067,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1820,cell_086,5,165,6.6000000000000005,0.49657586233240947,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1821,cell_126,6,165,6.6000000000000005,0.49485670418619837,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1822,cell_181,7,165,6.6000000000000005,0.4922757961513435,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1823,cell_240,8,165,6.6000000000000005,0.4884164592889524,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1824,cell_296,9,165,6.6000000000000005,0.4831664210714154,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1825,cell_351,10,165,6.6000000000000005,0.4793004758202716,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1826,cell_000,0,166,6.640000000000001,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1827,cell_003,1,166,6.640000000000001,0.49935597634707785,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1828,cell_015,2,166,6.640000000000001,0.49903014805712675,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1829,cell_035,3,166,6.640000000000001,0.4985424236767523,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1830,cell_057,4,166,6.640000000000001,0.49781014991690753,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1831,cell_086,5,166,6.640000000000001,0.4967104198130361,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1832,cell_126,6,166,6.640000000000001,0.4950588032114235,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1833,cell_181,7,166,6.640000000000001,0.49257929277651347,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1834,cell_240,8,166,6.640000000000001,0.48887157988480723,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1835,cell_296,9,166,6.640000000000001,0.4838278030055732,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1836,cell_351,10,166,6.640000000000001,0.4801137151752821,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1837,cell_000,0,167,6.68,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1838,cell_003,1,167,6.68,0.49938131200222474,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1839,cell_015,2,167,6.68,0.49906828261454195,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1840,cell_035,3,167,6.68,0.498599719740383,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1841,cell_057,4,167,6.68,0.4978962152376012,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1842,cell_086,5,167,6.68,0.49683969085726687,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1843,cell_126,6,167,6.68,0.4952529622573163,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1844,cell_181,7,167,6.68,0.49287086575763944,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1845,cell_240,8,167,6.68,0.4893088198999469,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1846,cell_296,9,167,6.68,0.48446320084961575,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1847,cell_351,10,167,6.68,0.48089500444264976,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1848,cell_000,0,168,6.72,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1849,cell_003,1,168,6.72,0.49940565228041683,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1850,cell_015,2,168,6.72,0.49910491895782527,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1851,cell_035,3,168,6.72,0.4986547647808591,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1852,cell_057,4,168,6.72,0.49797889926095096,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1853,cell_086,5,168,6.72,0.4969638831563299,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1854,cell_126,6,168,6.72,0.4954394932663363,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1855,cell_181,7,168,6.72,0.49315098354563214,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1856,cell_240,8,168,6.72,0.48972888181875374,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1857,cell_296,9,168,6.72,0.4850736354551318,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1858,cell_351,10,168,6.72,0.48164559885835756,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1859,cell_000,0,169,6.76,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1860,cell_003,1,169,6.76,0.4994290362876203,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1861,cell_015,2,169,6.76,0.49914011594816976,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1862,cell_035,3,169,6.76,0.4987076472354102,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1863,cell_057,4,169,6.76,0.4980583348299102,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1864,cell_086,5,169,6.76,0.4970831962417705,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1865,cell_126,6,169,6.76,0.49561869592548513,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1866,cell_181,7,169,6.76,0.49342009618711286,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1867,cell_240,8,169,6.76,0.490132440526723,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1868,cell_296,9,169,6.76,0.4856600875669564,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1869,cell_351,10,169,6.76,0.4823667043435098,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1870,cell_000,0,170,6.8,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1871,cell_003,1,170,6.8,0.4994515015934222,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1872,cell_015,2,170,6.8,0.4991739301342555,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1873,cell_035,3,170,6.8,0.49875845206678227,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1874,cell_057,4,170,6.8,0.4981346495683555,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1875,cell_086,5,170,6.8,0.4971978218060262,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1876,cell_126,6,170,6.8,0.4957908581477934,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1877,cell_181,7,170,6.8,0.4936786360474715,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1878,cell_240,8,170,6.8,0.4905201443947548,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1879,cell_296,9,170,6.8,0.48622349939886567,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1880,cell_351,10,170,6.8,0.4830594794417751,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1881,cell_000,0,171,6.84,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1882,cell_003,1,171,6.84,0.49947308429139126,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1883,cell_015,2,171,6.84,0.49920641584310244,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1884,cell_035,3,171,6.84,0.4988072608997418,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1885,cell_057,4,171,6.84,0.49820796608613244,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1886,cell_086,5,171,6.84,0.4973079440104052,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1887,cell_126,6,171,6.84,0.495956256534891,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1888,cell_181,7,171,6.84,0.49392701850551957,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1889,cell_240,8,171,6.84,0.49089261632084646,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1890,cell_296,9,171,6.84,0.4867647761473653,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1891,cell_351,10,171,6.84,0.48372503718071186,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1892,cell_000,0,172,6.88,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1893,cell_003,1,172,6.88,0.4994938190570655,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1894,cell_015,2,172,6.88,0.4992376252673537,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1895,cell_035,3,172,6.88,0.49885415215221607,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1896,cell_057,4,172,6.88,0.49827840217604347,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1897,cell_086,5,172,6.88,0.49741373978096615,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1898,cell_126,6,172,6.88,0.4961151568214041,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1899,cell_181,7,172,6.88,0.49416564262085005,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1900,cell_240,8,172,6.88,0.49125045473085993,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1901,cell_296,9,172,6.88,0.48728478744600817,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1902,cell_351,10,172,6.88,0.48436444685997093,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1903,cell_000,0,173,6.92,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1904,cell_003,1,173,6.92,0.4995137392036661,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1905,cell_015,2,173,6.92,0.49926760854913077,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1906,cell_035,3,173,6.92,0.49889920116128333,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1907,cell_057,4,173,6.92,0.4983460710030987,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1908,cell_086,5,173,6.92,0.4975153790927741,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1909,cell_126,6,173,6.92,0.4962678143018938,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1910,cell_181,7,173,6.92,0.4943948917749803,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1911,cell_240,8,173,6.92,0.4915942345399711,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1912,cell_296,9,173,6.92,0.4877843687625738,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1913,cell_351,10,173,6.92,0.4849787357692433,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1914,cell_000,0,174,6.96,1.0,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1915,cell_003,1,174,6.96,0.49953287673561675,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1916,cell_015,2,174,6.96,0.4992964138605924,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1917,cell_035,3,174,6.96,0.49894248030421057,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1918,cell_057,4,174,6.96,0.4984110812863302,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1919,cell_086,5,174,6.96,0.4976130252429873,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1920,cell_126,6,174,6.96,0.4964144742410203,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1921,cell_181,7,174,6.96,0.49461513428730425,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1922,cell_240,8,174,6.96,0.4919245080763469,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1923,cell_296,9,174,6.96,0.488264322741357,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1924,cell_351,10,174,6.96,0.4855688908387155,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1925,cell_000,0,175,7.0,0.9999999999999999,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1926,cell_003,1,175,7.0,0.4995512623999644,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1927,cell_015,2,175,7.0,0.499324087481331,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1928,cell_035,3,175,7.0,0.4989840591147384,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1929,cell_057,4,175,7.0,0.49847353747346373,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1930,cell_086,5,175,7.0,0.49770683511321634,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1931,cell_126,6,175,7.0,0.49655537226759267,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1932,cell_181,7,175,7.0,0.4948267240068464,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1933,cell_240,8,175,7.0,0.49224180596853206,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1934,cell_296,9,175,7.0,0.4887254204927212,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1935,cell_351,10,175,7.0,0.4861358602246838,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1936,cell_000,0,176,7.04,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1937,cell_003,1,176,7.04,0.4995689257357794,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1938,cell_015,2,176,7.04,0.49935067387272575,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1939,cell_035,3,176,7.04,0.49902400439479555,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1940,cell_057,4,176,7.04,0.49853353990872795,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1941,cell_086,5,176,7.04,0.4977969594215753,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1942,cell_126,6,176,7.04,0.4966907347531393,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1943,cell_181,7,176,7.04,0.4950300008807676,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1944,cell_240,8,176,7.04,0.492546637997975,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1945,cell_296,9,176,7.04,0.4891684028319889,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1946,cell_351,10,176,7.04,0.4866805548328741,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1947,cell_000,0,177,7.08,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1948,cell_003,1,177,7.08,0.4995858951216122,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1949,cell_015,2,177,7.08,0.4993762157493763,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1950,cell_035,3,177,7.08,0.49906238032182554,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1951,cell_057,4,177,7.08,0.49859118499407096,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1952,cell_086,5,177,7.08,0.4978835429648303,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1953,cell_126,6,177,7.08,0.49682077917560163,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1954,cell_181,7,177,7.08,0.49522529150053435,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1955,cell_240,8,177,7.08,0.4928394939180574,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1956,cell_296,9,177,7.08,0.4895939814696589,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1957,cell_351,10,177,7.08,0.4872038497819148,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1958,cell_000,0,178,7.12,0.9999999999999998,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
1959,cell_003,1,178,7.12,0.49960219782108845,0.5,0.00031622776601683794,2.0,0.0,1e-06,0.4,3
