,cell,X_coord,step,time,expression,alpha,k_s,p_s,delta,lambda,tau,run
938,cell_035,3,85,3.4,0.46276535063052193,0.5,1e-05,2.0,0.0,1e-06,0.4,0
939,cell_057,4,85,3.4,0.45460614963907775,0.5,1e-05,2.0,0.0,1e-06,0.4,0
940,cell_086,5,85,3.4,0.4545643366895254,0.5,1e-05,2.0,0.0,1e-06,0.4,0
941,cell_126,6,85,3.4,0.45456433668937796,0.5,1e-05,2.0,0.0,1e-06,0.4,0
942,cell_181,7,85,3.4,0.4545643366893742,0.5,1e-05,2.0,0.0,1e-06,0.4,0
943,cell_240,8,85,3.4,0.454563395784459,0.5,1e-05,2.0,0.0,1e-06,0.4,0
944,cell_296,9,85,3.4,0.4532512794176045,0.5,1e-05,2.0,0.0,1e-06,0.4,0
945,cell_351,10,85,3.4,0.4496365542958331,0.5,1e-05,2.0,0.0,1e-06,0.4,0
946,cell_000,0,86,3.44,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
947,cell_003,1,86,3.44,0.48407884218488784,0.5,1e-05,2.0,0.0,1e-06,0.4,0
948,cell_015,2,86,3.44,0.4761332720707531,0.5,1e-05,2.0,0.0,1e-06,0.4,0
949,cell_035,3,86,3.44,0.4642282509052958,0.5,1e-05,2.0,0.0,1e-06,0.4,0
950,cell_057,4,86,3.44,0.4563896055545915,0.5,1e-05,2.0,0.0,1e-06,0.4,0
951,cell_086,5,86,3.44,0.4563494353364874,0.5,1e-05,2.0,0.0,1e-06,0.4,0
952,cell_126,6,86,3.44,0.4563494353363453,0.5,1e-05,2.0,0.0,1e-06,0.4,0
953,cell_181,7,86,3.44,0.4563494353363414,0.5,1e-05,2.0,0.0,1e-06,0.4,0
954,cell_240,8,86,3.44,0.45634853139731935,0.5,1e-05,2.0,0.0,1e-06,0.4,0
955,cell_296,9,86,3.44,0.4550879649680971,0.5,1e-05,2.0,0.0,1e-06,0.4,0
956,cell_351,10,86,3.44,0.45161525378490314,0.5,1e-05,2.0,0.0,1e-06,0.4,0
957,cell_000,0,87,3.48,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
958,cell_003,1,87,3.48,0.4847043859678495,0.5,1e-05,2.0,0.0,1e-06,0.4,0
959,cell_015,2,87,3.48,0.4770709784416181,0.5,1e-05,2.0,0.0,1e-06,0.4,0
960,cell_035,3,87,3.48,0.4656336773005734,0.5,1e-05,2.0,0.0,1e-06,0.4,0
961,cell_057,4,87,3.48,0.4581029937203421,0.5,1e-05,2.0,0.0,1e-06,0.4,0
962,cell_086,5,87,3.48,0.45806440169467205,0.5,1e-05,2.0,0.0,1e-06,0.4,0
963,cell_126,6,87,3.48,0.458064401694535,0.5,1e-05,2.0,0.0,1e-06,0.4,0
964,cell_181,7,87,3.48,0.4580644016945314,0.5,1e-05,2.0,0.0,1e-06,0.4,0
965,cell_240,8,87,3.48,0.45806353326910176,0.5,1e-05,2.0,0.0,1e-06,0.4,0
966,cell_296,9,87,3.48,0.45685249150282226,0.5,1e-05,2.0,0.0,1e-06,0.4,0
967,cell_351,10,87,3.48,0.45351621486803495,0.5,1e-05,2.0,0.0,1e-06,0.4,0
968,cell_000,0,88,3.52,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
969,cell_003,1,88,3.52,0.48530535362033095,0.5,1e-05,2.0,0.0,1e-06,0.4,0
970,cell_015,2,88,3.52,0.4779718445548873,0.5,1e-05,2.0,0.0,1e-06,0.4,0
971,cell_035,3,88,3.52,0.4669838878286604,0.5,1e-05,2.0,0.0,1e-06,0.4,0
972,cell_057,4,88,3.52,0.45974906693190504,0.5,1e-05,2.0,0.0,1e-06,0.4,0
973,cell_086,5,88,3.52,0.4597119910952392,0.5,1e-05,2.0,0.0,1e-06,0.4,0
974,cell_126,6,88,3.52,0.45971199109510713,0.5,1e-05,2.0,0.0,1e-06,0.4,0
975,cell_181,7,88,3.52,0.4597119910951036,0.5,1e-05,2.0,0.0,1e-06,0.4,0
976,cell_240,8,88,3.52,0.4597111567880231,0.5,1e-05,2.0,0.0,1e-06,0.4,0
977,cell_296,9,88,3.52,0.4585476939782322,0.5,1e-05,2.0,0.0,1e-06,0.4,0
978,cell_351,10,88,3.52,0.45534249170265445,0.5,1e-05,2.0,0.0,1e-06,0.4,0
979,cell_000,0,89,3.56,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
980,cell_003,1,89,3.56,0.4858827106801663,0.5,1e-05,2.0,0.0,1e-06,0.4,0
981,cell_015,2,89,3.56,0.47883731777683775,0.5,1e-05,2.0,0.0,1e-06,0.4,0
982,cell_035,3,89,3.56,0.46828105178991875,0.5,1e-05,2.0,0.0,1e-06,0.4,0
983,cell_057,4,89,3.56,0.461330469834052,0.5,1e-05,2.0,0.0,1e-06,0.4,0
984,cell_086,5,89,3.56,0.4612948506189278,0.5,1e-05,2.0,0.0,1e-06,0.4,0
985,cell_126,6,89,3.56,0.4612948506188005,0.5,1e-05,2.0,0.0,1e-06,0.4,0
986,cell_181,7,89,3.56,0.46129485061879705,0.5,1e-05,2.0,0.0,1e-06,0.4,0
987,cell_240,8,89,3.56,0.461294049089638,0.5,1e-05,2.0,0.0,1e-06,0.4,0
988,cell_296,9,89,3.56,0.4601762959720692,0.5,1e-05,2.0,0.0,1e-06,0.4,0
989,cell_351,10,89,3.56,0.4570970184555938,0.5,1e-05,2.0,0.0,1e-06,0.4,0
990,cell_000,0,90,3.6,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
991,cell_003,1,90,3.6,0.4864373847514996,0.5,1e-05,2.0,0.0,1e-06,0.4,0
992,cell_015,2,90,3.6,0.47966878861016116,0.5,1e-05,2.0,0.0,1e-06,0.4,0
993,cell_035,3,90,3.6,0.46952725325804767,0.5,1e-05,2.0,0.0,1e-06,0.4,0
994,cell_057,4,90,3.6,0.46284974316973904,0.5,1e-05,2.0,0.0,1e-06,0.4,0
995,cell_086,5,90,3.6,0.4628155233489578,0.5,1e-05,2.0,0.0,1e-06,0.4,0
996,cell_126,6,90,3.6,0.46281552334883513,0.5,1e-05,2.0,0.0,1e-06,0.4,0
997,cell_181,7,90,3.6,0.4628155233488317,0.5,1e-05,2.0,0.0,1e-06,0.4,0
998,cell_240,8,90,3.6,0.4628147533098287,0.5,1e-05,2.0,0.0,1e-06,0.4,0
999,cell_296,9,90,3.6,0.4617409140591717,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1000,cell_351,10,90,3.6,0.45878261401723686,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1001,cell_000,0,91,3.64,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1002,cell_003,1,91,3.64,0.4869702669951104,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1003,cell_015,2,91,3.64,0.480467592927999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1004,cell_035,3,91,3.64,0.4707244944284388,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1005,cell_057,4,91,3.64,0.4643093278621621,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1006,cell_086,5,91,3.64,0.4642764524568456,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1007,cell_126,6,91,3.64,0.46427645245672744,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1008,cell_181,7,91,3.64,0.4642764524567241,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1009,cell_240,8,91,3.64,0.4642757126707048,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1010,cell_296,9,91,3.64,0.4632440620153634,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1011,cell_351,10,91,3.64,0.4604019865304563,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1012,cell_000,0,92,3.68,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1013,cell_003,1,92,3.68,0.4874822135601859,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1014,cell_015,2,92,3.68,0.4812350141202077,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1015,cell_035,3,92,3.68,0.4718746988349782,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1016,cell_057,4,92,3.68,0.4657115689364389,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1017,cell_086,5,92,3.68,0.4656799851276984,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1018,cell_126,6,92,3.68,0.46567998512758446,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1019,cell_181,7,92,3.68,0.46567998512758113,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1020,cell_240,8,92,3.68,0.465679274405979,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1021,cell_296,9,92,3.68,0.4646881548561821,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1022,cell_351,10,92,3.68,0.46195773774162097,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1023,cell_000,0,93,3.72,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1024,cell_003,1,93,3.72,0.48797404695984403,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1025,cell_015,2,93,3.72,0.48197228515530294,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1026,cell_035,3,93,3.72,0.4729797144404718,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1027,cell_057,4,93,3.72,0.46705871928721643,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1028,cell_086,5,93,3.72,0.4670283763312916,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1029,cell_126,6,93,3.72,0.46702837633118177,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1030,cell_181,7,93,3.72,0.46702837633117866,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1031,cell_240,8,93,3.72,0.4670276935321225,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1032,cell_296,9,93,3.72,0.4660755127169382,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1033,cell_351,10,93,3.72,0.46345236718066163,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1034,cell_000,0,94,3.7600000000000002,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1035,cell_003,1,94,3.7600000000000002,0.4884465573926147,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1036,cell_015,2,94,3.7600000000000002,0.4826805905613939,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1037,cell_035,3,94,3.7600000000000002,0.4740413166056533,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1038,cell_057,4,94,3.7600000000000002,0.46835294329825833,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1039,cell_086,5,94,3.7600000000000002,0.46832379244499084,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1040,cell_126,6,94,3.7600000000000002,0.4683237924448851,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1041,cell_181,7,94,3.7600000000000002,0.4683237924448818,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1042,cell_240,8,94,3.7600000000000002,0.4683231364713622,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1043,cell_296,9,94,3.7600000000000002,0.46740836458033264,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1044,cell_351,10,94,3.7600000000000002,0.464888276176912,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1045,cell_000,0,95,3.8000000000000003,0.9999999999999997,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1046,cell_003,1,95,3.8000000000000003,0.48890050401200275,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1047,cell_015,2,95,3.8000000000000003,0.4833610683292914,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1048,cell_035,3,95,3.8000000000000003,0.47506121094154735,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1049,cell_057,4,95,3.8000000000000003,0.4695963203198282,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1050,cell_086,5,95,3.8000000000000003,0.4695683147343369,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1051,cell_126,6,95,3.8000000000000003,0.469568314734235,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1052,cell_181,7,95,3.8000000000000003,0.469568314734232,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1053,cell_240,8,95,3.8000000000000003,0.469567684532338,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1054,cell_296,9,95,3.8000000000000003,0.468688851857627,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1055,cell_351,10,95,3.8000000000000003,0.46626777171717754,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1056,cell_000,0,96,3.84,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1057,cell_003,1,96,3.84,0.48933661614617485,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1058,cell_015,2,96,3.84,0.4840148117408493,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1059,cell_035,3,96,3.84,0.47604103604976966,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1060,cell_057,4,96,3.84,0.47079084800945287,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1061,cell_086,5,96,3.84,0.4707639426968883,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1062,cell_126,6,96,3.84,0.4707639426967901,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1063,cell_181,7,96,3.84,0.47076394269678734,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1064,cell_240,8,96,3.84,0.47076333725401387,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1065,cell_296,9,96,3.84,0.46991903182911754,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1066,cell_351,10,96,3.84,0.4675930701522285,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1067,cell_000,0,97,3.88,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1068,cell_003,1,97,3.88,0.4897555944697234,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1069,cell_015,2,97,3.88,0.48464287112547194,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1070,cell_035,3,97,3.88,0.47698236615516765,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1071,cell_057,4,97,3.88,0.47193844554143655,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1072,cell_086,5,97,3.88,0.47191259727469,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1073,cell_126,6,97,3.88,0.4719125972745952,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1074,cell_181,7,97,3.88,0.47191259727459245,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1075,cell_240,8,97,3.88,0.4719120156182132,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1076,cell_296,9,97,3.88,0.47110088094944,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1077,cell_351,10,97,3.88,0.4688663007576752,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1078,cell_000,0,98,3.92,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1079,cell_003,1,98,3.92,0.49015811212940036,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1080,cell_015,2,98,3.92,0.48524625554761414,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1081,cell_035,3,98,3.92,0.4778867136350315,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1082,cell_057,4,98,3.92,0.473040956690281,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1083,cell_086,5,98,3.92,0.4730161239405334,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1084,cell_126,6,98,3.92,0.47301612394044223,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1085,cell_181,7,98,3.92,0.4730161239404394,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1086,cell_240,8,98,3.92,0.4730155651359443,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1087,cell_296,9,98,3.92,0.47223629802302,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1088,cell_351,10,98,3.92,0.4700895091549435,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1089,cell_000,0,99,3.96,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1090,cell_003,1,99,3.96,0.49054481582561915,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1091,cell_015,2,99,3.96,0.4858259344279842,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1092,cell_035,3,99,3.96,0.4787555314489374,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1093,cell_057,4,99,3.96,0.4741001527929635,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1094,cell_086,5,99,3.96,0.47407629566296494,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1095,cell_126,6,99,3.96,0.474076295662877,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1096,cell_181,7,99,3.96,0.4740762956628744,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1097,cell_240,8,99,3.96,0.47407575881246783,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1098,cell_296,9,99,3.96,0.4733271072547636,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1099,cell_351,10,99,3.96,0.47126466059785066,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1100,cell_000,0,100,4.0,1.0000000000000002,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1101,cell_003,1,100,4.0,0.49091632685146896,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1102,cell_015,2,100,4.0,0.48638283910105123,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1103,cell_035,3,100,4.0,0.4795902154731284,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1104,cell_057,4,100,4.0,0.47511773559483644,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1105,cell_086,5,100,4.0,0.4750948157548049,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1106,cell_126,6,100,4.0,0.47509481575472023,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1107,cell_181,7,100,4.0,0.4750948157547176,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1108,cell_240,8,100,4.0,0.47509429999587643,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1109,cell_296,9,100,4.0,0.4743750611808964,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1110,cell_351,10,100,4.0,0.4723936431300561,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1111,cell_000,0,101,4.04,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1112,cell_003,1,101,4.04,0.49127324209090817,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1113,cell_015,2,101,4.04,0.48691786431136386,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1114,cell_035,3,101,4.04,0.48039210674318333,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1115,cell_057,4,101,4.04,0.4760953399837164,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1116,cell_086,5,101,4.04,0.47607332060975605,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1117,cell_126,6,101,4.04,0.47607332060967444,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1118,cell_181,7,101,4.04,0.4760733206096721,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1119,cell_240,8,101,4.04,0.4760728251137589,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1120,cell_296,9,101,4.04,0.47538184348465534,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1121,cell_351,10,101,4.04,0.47347827061846637,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1122,cell_000,0,102,4.08,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1123,cell_003,1,102,4.08,0.4916161349777412,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1124,cell_015,2,102,4.08,0.4874318696510811,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1125,cell_035,3,102,4.08,0.4811624936085762,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1126,cell_057,4,102,4.08,0.47703453661655826,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1127,cell_086,5,102,4.08,0.4770133823314964,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1128,cell_126,6,102,4.08,0.4770133823314179,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1129,cell_181,7,102,4.08,0.47701338233141566,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1130,cell_240,8,102,4.08,0.47701290630234905,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1131,cell_296,9,102,4.08,0.4763490717013597,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1132,cell_351,10,102,4.08,0.474520285667463,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1133,cell_000,0,103,4.12,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1134,cell_003,1,103,4.12,0.49194555641691945,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1135,cell_015,2,103,4.12,0.4879256809410264,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1136,cell_035,3,103,4.12,0.4819026138025882,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1137,cell_057,4,103,4.12,0.47793683444293344,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1138,cell_086,5,103,4.12,0.47791651125948253,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1139,cell_126,6,103,4.12,0.47791651125940704,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1140,cell_181,7,103,4.12,0.47791651125940476,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1141,cell_240,8,103,4.12,0.47791605393237874,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1142,cell_296,9,103,4.12,0.4772782998172048,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1143,cell_351,10,103,4.12,0.4755213624186381,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1144,cell_000,0,104,4.16,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1145,cell_003,1,104,4.16,0.4922620356696461,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1146,cell_015,2,104,4.16,0.4884000915574833,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1147,cell_035,3,104,4.16,0.48261365643089754,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1148,cell_057,4,104,4.16,0.47880368312936594,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1149,cell_086,5,104,4.16,0.4787841583955181,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1150,cell_126,6,104,4.16,0.4787841583954453,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1151,cell_181,7,104,4.16,0.4787841583954433,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1152,cell_240,8,104,4.16,0.4787837190356999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1153,cell_296,9,104,4.16,0.47817102076595785,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1154,cell_351,10,104,4.16,0.47648310924053516,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1155,cell_000,0,105,4.2,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1156,cell_003,1,105,4.2,0.492566081203708,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1157,cell_015,2,105,4.2,0.488855863706864,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1158,cell_035,3,105,4.2,0.48329676388204307,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1159,cell_057,4,105,4.2,0.4796364753884231,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1160,cell_086,5,105,4.2,0.47961771773499046,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1161,cell_126,6,105,4.2,0.47961771773492023,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1162,cell_181,7,105,4.2,0.47961771773491835,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1163,cell_240,8,105,4.2,0.4796172956365661,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1164,cell_296,9,105,4.2,0.4790286688275611,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1165,cell_351,10,105,4.2,0.4774070713127153,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1166,cell_000,0,106,4.24,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1167,cell_003,1,106,4.24,0.49285818151039995,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1168,cell_015,2,106,4.24,0.48929372965030044,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1169,cell_035,3,106,4.24,0.4839530336628298,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1170,cell_057,4,106,4.24,0.4804365492163015,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1171,cell_086,5,106,4.24,0.48041852850651673,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1172,cell_126,6,106,4.24,0.4804185285064493,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1173,cell_181,7,106,4.24,0.4804185285064474,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1174,cell_240,8,106,4.24,0.4804181229913277,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1175,cell_296,9,106,4.24,0.4798526219325028,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1176,cell_351,10,106,4.24,0.47829473310830295,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1177,cell_000,0,107,4.28,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1178,cell_003,1,107,4.28,0.49313880588935244,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1179,cell_015,2,107,4.28,0.4897143928801223,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1180,cell_035,3,107,4.28,0.48458352016162504,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1181,cell_057,4,107,4.28,0.4812051900425028,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1182,cell_086,5,107,4.28,0.4811878773236007,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1183,cell_126,6,107,4.28,0.48118787732353574,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1184,cell_181,7,107,4.28,0.48118787732353385,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1185,cell_240,8,107,4.28,0.48118748774013154,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1186,cell_296,9,107,4.28,0.480644203875653,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1187,cell_351,10,107,4.28,0.4791475207789973,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1188,cell_000,0,108,4.32,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1189,cell_003,1,108,4.32,0.49340840520252816,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1190,cell_015,2,108,4.32,0.49011852925011584,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1191,cell_035,3,108,4.32,0.4851892363423795,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1192,cell_057,4,108,4.32,0.48194363279505437,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1193,cell_086,5,108,4.32,0.48192700025175517,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1194,cell_126,6,108,4.32,0.4819270002516924,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1195,cell_181,7,108,4.32,0.48192700025169083,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1196,cell_240,8,108,4.32,0.4819266259740866,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1197,cell_296,9,108,4.32,0.48140468644312284,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1198,cell_351,10,108,4.32,0.47996680444638296,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1199,cell_000,0,109,4.36,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1200,cell_003,1,109,4.36,0.4936674125985928,0.5,1e-05,2.0,0.0,1e-06,0.4,0
