step,time,unique_ID,X_coord,Y_coord
1,0.02,005:00:---------------,4.197091513906533,0.4439440854203484
1,0.02,006:00:---------------,0.15092282107536484,1.0025305921199184
1,0.02,007:00:---------------,1.780288467162906,0.966822146898035
1,0.02,008:00:---------------,3.484871731900364,1.1021013029840199
1,0.02,009:00:---------------,0.9856889381098798,1.5083734625637615
1,0.02,010:00:---------------,2.5903824277132372,1.4584271588467075
1,0.02,011:00:---------------,4.350421431946582,1.456789205616529
1,0.02,012:00:---------------,4.940032102899674,1.9574893612270705
1,0.02,013:00:---------------,1.5525960696594927,1.8851955630261537
1,0.02,014:00:---------------,3.2204131154549427,1.8869581593141802
1,0.02,015:00:---------------,0.8890841202008389,2.5123195252166926
1,0.02,016:00:---------------,2.5800823897432137,2.508234708801852
1,0.02,017:00:---------------,4.245802474429808,2.4741575050166067
1,0.02,018:00:---------------,0.04081716493366509,3.0042714719140897
1,0.02,019:00:---------------,1.7718032626700138,3.0444538704981876
1,0.02,020:00:---------------,3.3453808727018246,3.021660968332616
1,0.02,021:00:---------------,0.9154109298281754,3.4680975514999552
1,0.02,022:00:---------------,2.5031442716729275,3.414062491838855
1,0.02,023:00:---------------,4.0635611260439575,3.33013338109194
1,0.02,024:00:---------------,0.010739817566174,3.8701075571888666
1,0.02,025:00:---------------,1.700395525351049,4.002867039446418
1,0.02,026:00:---------------,3.4515803323933603,4.061177450839774
1,0.02,027:00:---------------,0.9329282806157874,4.505896324382194
1,0.02,028:00:---------------,2.738596965897849,4.524607881566306
1,0.02,029:00:---------------,4.387144106569667,4.521178399223882
2,0.04,000:00:---------------,4.941162252843608,4.930158309166598
2,0.04,001:00:---------------,1.6627347063451037,4.9531729222461225
2,0.04,002:00:---------------,3.2922583609410343,4.997541733125562
2,0.04,003:00:---------------,0.870591524418416,0.426196484598818
2,0.04,004:00:---------------,2.5233666151760947,0.42981260188159515
2,0.04,005:00:---------------,4.197112644913615,0.4441307972514496
2,0.04,006:00:---------------,0.15084865007349504,1.0023630681563944
2,0.04,007:00:---------------,1.7804465512268706,0.96675128343773
2,0.04,008:00:---------------,3.484928563396716,1.102111840696002
2,0.04,009:00:---------------,0.9859598728650396,1.5084996355243458
2,0.04,010:00:---------------,2.59058384144181,1.4585020397253512
2,0.04,011:00:---------------,4.3506534512682125,1.4566542383974186
2,0.04,012:00:---------------,4.93974843911604,1.9575066731800528
2,0.04,013:00:---------------,1.5523906469849318,1.8852509283731935
2,0.04,014:00:---------------,3.22016486128526,1.8868662683867983
2,0.04,015:00:---------------,0.8891179881273025,2.512458171845159
2,0.04,016:00:---------------,2.58000344553929,2.5081870479292987
2,0.04,017:00:---------------,4.24571029051538,2.474139953743617
2,0.04,018:00:---------------,0.040978199027050494,3.0044444191524744
2,0.04,019:00:---------------,1.7718419591539887,3.044473534428672
2,0.04,020:00:---------------,3.3455142318104074,3.0219171524544444
2,0.04,021:00:---------------,0.9153404888496272,3.4680617506061195
2,0.04,022:00:---------------,2.503137942226371,3.4139776253210776
2,0.04,023:00:---------------,4.063308799977526,3.329963084182574
2,0.04,024:00:---------------,0.01088545917051169,3.8700499177584726
2,0.04,025:00:---------------,1.7003742598496956,4.00290123403406
2,0.04,026:00:---------------,3.451540620113019,4.061121806615653
2,0.04,027:00:---------------,0.9329320557420332,4.505805923100838
2,0.04,028:00:---------------,2.738923004375209,4.524560045762442
2,0.04,029:00:---------------,4.387608401812302,4.521275836099226
3,0.06,000:00:---------------,4.940775796430227,4.930056420179979
3,0.06,001:00:---------------,1.6625475648612849,4.953093499397488
3,0.06,002:00:---------------,3.2920086191286955,4.997568185613089
3,0.06,003:00:---------------,0.8705185079238619,0.42614457677616696
3,0.06,004:00:---------------,2.5233931388070046,0.4299100575665481
3,0.06,005:00:---------------,4.197134852848163,0.4443191098492286
3,0.06,006:00:---------------,0.15077663086200024,1.002197740510206
3,0.06,007:00:---------------,1.7806022553324468,0.9666783465079045
3,0.06,008:00:---------------,3.4849875058065933,1.1021238290265702
3,0.06,009:00:---------------,0.9862277500482526,1.5086220657124227
3,0.06,010:00:---------------,2.5907865407682213,1.4585774889401113
3,0.06,011:00:---------------,4.350883255962657,1.4565161106782687
3,0.06,012:00:---------------,4.9394626401615,1.9575215086742621
3,0.06,013:00:---------------,1.552184923840976,1.8853065328427259
3,0.06,014:00:---------------,3.21991912748415,1.8867775746118929
3,0.06,015:00:---------------,0.8891502642920033,2.5125947055364857
3,0.06,016:00:---------------,2.579928889466779,2.5081441783949394
3,0.06,017:00:---------------,4.245613398971268,2.4741172139650995
3,0.06,018:00:---------------,0.041142614250937515,3.00462013724247
3,0.06,019:00:---------------,1.7718732736693228,3.0444849289823313
3,0.06,020:00:---------------,3.3456470030752405,3.022172284344864
3,0.06,021:00:---------------,0.9152697774874791,3.468025423893821
3,0.06,022:00:---------------,2.503139302173205,3.4139007767045895
3,0.06,023:00:---------------,4.0630565933880565,3.3297929436201392
3,0.06,024:00:---------------,0.011032790075174898,3.8699937947533476
3,0.06,025:00:---------------,1.7003514604678955,4.002934137093106
3,0.06,026:00:---------------,3.451498067270434,4.06106391888352
3,0.06,027:00:---------------,0.9329461492978659,4.505724948185288
3,0.06,028:00:---------------,2.7392460928657028,4.5245093867900525
3,0.06,029:00:---------------,4.388071579840827,4.521372740176905
4,0.08,000:00:---------------,4.940393804880208,4.929960836882037
4,0.08,001:00:---------------,1.6623558025897345,4.953010653677339
4,0.08,002:00:---------------,3.29175379836016,4.997589642409902
4,0.08,003:00:---------------,0.8704428578636887,0.42609001344308534
4,0.08,004:00:---------------,2.523417302573131,0.4300052358884805
4,0.08,005:00:---------------,4.197152377204897,0.4445032142702271
4,0.08,006:00:---------------,0.150705301039948,1.002033134678438
4,0.08,007:00:---------------,1.7807489674646833,0.9665967212582285
4,0.08,008:00:---------------,3.485042211809952,1.1021309323214918
4,0.08,009:00:---------------,0.9864899418701183,1.5087381471713501
4,0.08,010:00:---------------,2.5909867971606584,1.4586497992468357
4,0.08,011:00:---------------,4.351115722897669,1.4563796838847378
4,0.08,012:00:---------------,4.93917844900275,1.9575376527984987
4,0.08,013:00:---------------,1.551974904617926,1.8853583675260819
4,0.08,014:00:---------------,3.2196785286318725,1.8866946976170975
4,0.08,015:00:---------------,0.889185460452337,2.512733652065668
4,0.08,016:00:---------------,2.579854570643035,2.5081020003764545
4,0.08,017:00:---------------,4.245518607505181,2.474096072420443
4,0.08,018:00:---------------,0.04131203571547013,3.00480029346541
4,0.08,019:00:---------------,1.7719084599441601,3.0444992926464045
4,0.08,020:00:---------------,3.34578538277743,3.022432569141172
4,0.08,021:00:---------------,0.9152040442610052,3.4679938286603993
4,0.08,022:00:---------------,2.5031389333392426,3.413822574564121
4,0.08,023:00:---------------,4.06280072405782,3.329619123567499
4,0.08,024:00:---------------,0.011175435815774772,3.8699328315930592
4,0.08,025:00:---------------,1.7003263889392564,4.002964955865837
4,0.08,026:00:---------------,3.4514496719248102,4.061000806519474
4,0.08,027:00:---------------,0.9329626796526891,4.50564553486487
4,0.08,028:00:---------------,2.739574065584774,4.524463704919416
4,0.08,029:00:---------------,4.388525894380054,4.521461347811976
5,0.1,000:00:---------------,4.940005686824531,4.929860985016658
5,0.1,001:00:---------------,1.6621691673523025,4.952934114543098
5,0.1,002:00:---------------,3.2914963479944768,4.997608549545515
5,0.1,003:00:---------------,0.8703677048293094,0.4260359397584927
5,0.1,004:00:---------------,2.5234402580350093,0.4300993610003755
5,0.1,005:00:---------------,4.197165212559427,0.44468306570364197
5,0.1,006:00:---------------,0.15063370444608262,1.001868345295804
5,0.1,007:00:---------------,1.780895598934398,0.9665153225816254
5,0.1,008:00:---------------,3.485095311027828,1.1021358431197021
5,0.1,009:00:---------------,0.986757075179672,1.508858541911439
5,0.1,010:00:---------------,2.5911926987112626,1.4587270947486748
5,0.1,011:00:---------------,4.351345222080072,1.4562393674919547
5,0.1,012:00:---------------,4.938895943595566,1.9575552017500135
5,0.1,013:00:---------------,1.5517589983726086,1.8854047796840399
5,0.1,014:00:---------------,3.219444578428911,1.8866191067101854
5,0.1,015:00:---------------,0.8892227186095665,2.5128741368026253
5,0.1,016:00:---------------,2.5797756855414615,2.508055647815389
5,0.1,017:00:---------------,4.245428450380874,2.4740789949323947
5,0.1,018:00:---------------,0.04147710266464478,3.0049754722534114
5,0.1,019:00:---------------,1.7719524481112372,3.044521503582212
5,0.1,020:00:---------------,3.345930430860677,3.022699044044574
5,0.1,021:00:---------------,0.9151317519867264,3.4679554296676973
5,0.1,022:00:---------------,2.5031378232850834,3.413744005204923
5,0.1,023:00:---------------,4.062552043125209,3.329452470489682
5,0.1,024:00:---------------,0.011318521741898563,3.869872230459118
5,0.1,025:00:---------------,1.7002967589431726,4.002991390889084
5,0.1,026:00:---------------,3.451399623873554,4.060936656424945
5,0.1,027:00:---------------,0.9329852408671757,4.505571314174211
5,0.1,028:00:---------------,2.739897502013609,4.5244135821050895
5,0.1,029:00:---------------,4.388974303087748,4.521544614353116
6,0.12,000:00:---------------,4.939610551904472,4.92975596721555
6,0.12,001:00:---------------,1.6619782625834456,4.952854509735043
6,0.12,002:00:---------------,3.2912384182897516,4.997627095778378
6,0.12,003:00:---------------,0.8702921309850487,0.42598145355129236
6,0.12,004:00:---------------,2.5234611449620092,0.43019158368594634
6,0.12,005:00:---------------,4.197174169289406,0.4448594684739193
6,0.12,006:00:---------------,0.15056495119773977,1.0017064891413963
6,0.12,007:00:---------------,1.781042465406931,0.9664344532682689
6,0.12,008:00:---------------,3.485144129717616,1.1021359029700377
6,0.12,009:00:---------------,0.9870261051824117,1.5089802034879995
6,0.12,010:00:---------------,2.591401363946697,1.4588065000713988
6,0.12,011:00:---------------,4.3515747974446475,1.4560981761147058
6,0.12,012:00:---------------,4.938616768405477,1.9575757515190004
6,0.12,013:00:---------------,1.5515392887287298,1.8854478379942563
6,0.12,014:00:---------------,3.2192113749410796,1.8865449176602949
6,0.12,015:00:---------------,0.8892551904280953,2.5130093243869305
6,0.12,016:00:---------------,2.579700717061253,2.508013556925303
6,0.12,017:00:---------------,4.245337650005588,2.474060683320391
6,0.12,018:00:---------------,0.041640566727581436,3.005148366313582
6,0.12,019:00:---------------,1.7720021224472915,3.0445484495696027
6,0.12,020:00:---------------,3.34607671250779,3.0229662622780755
6,0.12,021:00:---------------,0.9150578443411955,3.467915181874092
6,0.12,022:00:---------------,2.5031346371449734,3.413663712859349
6,0.12,023:00:---------------,4.062308096719505,3.3292905368831502
6,0.12,024:00:---------------,0.01146827270082126,3.869818205728796
6,0.12,025:00:---------------,1.7002682600721182,4.003019179748135
6,0.12,026:00:---------------,3.451353077564954,4.060876642162731
6,0.12,027:00:---------------,0.9330125094786049,4.505500990229211
6,0.12,028:00:---------------,2.740220113279798,4.5243627609805595
6,0.12,029:00:---------------,4.389422993549493,4.521628721682729
7,0.14,000:00:---------------,4.939215257200556,4.929652686800927
7,0.14,001:00:---------------,1.6617931543655073,4.952781925667064
7,0.14,002:00:---------------,3.2909820088474326,4.997647342352278
7,0.14,003:00:---------------,0.8702207715010642,0.42593121469189915
7,0.14,004:00:---------------,2.523485747879827,0.43028771700650703
7,0.14,005:00:---------------,4.197184308028562,0.44503752454766626
7,0.14,006:00:---------------,0.15049179630121395,1.0015403436884445
7,0.14,007:00:---------------,1.7811934340418039,0.9663579706768934
7,0.14,008:00:---------------,3.485187932188704,1.1021303974826866
7,0.14,009:00:---------------,0.987292177702925,1.5090982366234797
7,0.14,010:00:---------------,2.5916047252540153,1.458879958340265
7,0.14,011:00:---------------,4.351800359283808,1.4559520061494624
7,0.14,012:00:---------------,4.938341100515485,1.957599508879322
7,0.14,013:00:---------------,1.5513147856776623,1.8854865467421322
7,0.14,014:00:---------------,3.2189754468969456,1.8864686425566182
7,0.14,015:00:---------------,0.8892873349144377,2.513143694651432
7,0.14,016:00:---------------,2.579630871771413,2.507976933045267
7,0.14,017:00:---------------,4.245258603732897,2.4740535394644483
7,0.14,018:00:---------------,0.04180088211067918,3.0053174496423987
7,0.14,019:00:---------------,1.7720476073198599,3.044570264298006
7,0.14,020:00:---------------,3.3462243055183425,3.0232342854923737
7,0.14,021:00:---------------,0.9149855610851233,3.4678762887002796
7,0.14,022:00:---------------,2.5031271787068192,3.4135794862655597
7,0.14,023:00:---------------,4.062059750200201,3.3291241626549386
7,0.14,024:00:---------------,0.011622266210537309,3.869768279412102
7,0.14,025:00:---------------,1.7002480056692684,4.003055411277352
7,0.14,026:00:---------------,3.45130148638664,4.060812186846053
7,0.14,027:00:---------------,0.9330367082297959,4.50542677622356
7,0.14,028:00:---------------,2.740547394677303,4.524316732117525
7,0.14,029:00:---------------,4.389866587562777,4.521708236080267
8,0.16,000:00:---------------,4.938816556012979,4.929547842687446
8,0.16,001:00:---------------,1.6616060640244816,4.952708568560157
8,0.16,002:00:---------------,3.2907268242819705,4.997668923858527
8,0.16,003:00:---------------,0.8701572322494339,0.4258887981920804
8,0.16,004:00:---------------,2.5235054039968645,0.4303790865726899
8,0.16,005:00:---------------,4.1971927341514075,0.4452143158920226
8,0.16,006:00:---------------,0.15042362989160898,1.0013793236702724
8,0.16,007:00:---------------,1.7813372246214774,0.9662746192102896
8,0.16,008:00:---------------,3.485231810436976,1.1021244587939663
8,0.16,009:00:---------------,0.9875595771281858,1.5092169541349154
8,0.16,010:00:---------------,2.591807863936734,1.4589525953747362
8,0.16,011:00:---------------,4.352032217104314,1.4558112614508512
8,0.16,012:00:---------------,4.938064725978759,1.9576222603235556
8,0.16,013:00:---------------,1.551091699600962,1.8855271580840436
8,0.16,014:00:---------------,3.218732340193976,1.8863857678381242
8,0.16,015:00:---------------,0.8893214172839117,2.513279513101268
8,0.16,016:00:---------------,2.579565359900856,2.5079449765770376
8,0.16,017:00:---------------,4.245183996807903,2.474050193313176
8,0.16,018:00:---------------,0.04196348783388765,3.005488148813423
8,0.16,019:00:---------------,1.7720898768956668,3.04458794089957
8,0.16,020:00:---------------,3.346374974148708,3.0235048509103746
8,0.16,021:00:---------------,0.9149072813376488,3.4678311315862156
8,0.16,022:00:---------------,2.5031249108709672,3.41350081718245
8,0.16,023:00:---------------,4.061806831813418,3.3289532077304576
8,0.16,024:00:---------------,0.011770266578076316,3.869712228731715
8,0.16,025:00:---------------,1.7002267920698453,4.0030909018174246
8,0.16,026:00:---------------,3.451245688925813,4.0607441190644185
8,0.16,027:00:---------------,0.9330610237938912,4.505351830680225
8,0.16,028:00:---------------,2.740864266343608,4.524260415966114
8,0.16,029:00:---------------,4.390308857612122,4.521786923404507
9,0.18,000:00:---------------,4.938420316711059,4.929447277955733
9,0.18,001:00:---------------,1.6614203746311487,4.95263782745468
9,0.18,002:00:---------------,3.290475797377795,4.997694772821492
9,0.18,003:00:---------------,0.8700962435263363,0.4258489576868234
9,0.18,004:00:---------------,2.5235223412936496,0.43046786876844856
9,0.18,005:00:---------------,4.197195536171697,0.445385929580652
9,0.18,006:00:---------------,0.15036058810199304,1.0012235572183215
9,0.18,007:00:---------------,1.7814741050416656,0.9661846631332383
9,0.18,008:00:---------------,3.485282685682009,1.1021249831317184
9,0.18,009:00:---------------,0.9878264855088288,1.5093345250560986
9,0.18,010:00:---------------,2.5920192863331644,1.4590328990166281
9,0.18,011:00:---------------,4.352260779202271,1.4556663599919535
9,0.18,012:00:---------------,4.9377902224013415,1.9576466117122377
9,0.18,013:00:---------------,1.5508696166322815,1.8855692289734507
9,0.18,014:00:---------------,3.218487943760641,1.8863021408787202
9,0.18,015:00:---------------,0.8893524421366049,2.51341175115899
9,0.18,016:00:---------------,2.5794953872543163,2.5079088840301993
9,0.18,017:00:---------------,4.245105395538552,2.474042188245219
9,0.18,018:00:---------------,0.042118984576310574,3.0056510827014047
9,0.18,019:00:---------------,1.7721390187507517,3.04461152795003
9,0.18,020:00:---------------,3.3465307029665943,3.0237799006804122
9,0.18,021:00:---------------,0.9148272256714927,3.4677839680103903
9,0.18,022:00:---------------,2.5031196948172214,3.413419579315632
9,0.18,023:00:---------------,4.061560035953017,3.328788374586624
9,0.18,024:00:---------------,0.011917737138685647,3.8696555669110144
9,0.18,025:00:---------------,1.7002060086008848,4.0031270518064686
9,0.18,026:00:---------------,3.451197278892222,4.0606840998993645
9,0.18,027:00:---------------,0.933085638571556,4.5052764046187805
9,0.18,028:00:---------------,2.741176379267207,4.524199438268538
9,0.18,029:00:---------------,4.390753713268692,4.521868742812328
10,0.2,000:00:---------------,4.9380165051227,4.929340937339528
10,0.2,001:00:---------------,1.6612364275667724,4.952570013439388
10,0.2,002:00:---------------,3.2902290180413742,4.997725020976162
10,0.2,003:00:---------------,0.8700423736185278,0.4258162557010605
10,0.2,004:00:---------------,2.523541081222546,0.43055857607653847
10,0.2,005:00:---------------,4.1972005595746165,0.44556020578386935
10,0.2,006:00:---------------,0.15029283942470562,1.0010632213824406
10,0.2,007:00:---------------,1.781613391915851,0.9660973912613758
10,0.2,008:00:---------------,3.4853342580833577,1.1021256800638284
10,0.2,009:00:---------------,0.988091536618394,1.5094495738815004
10,0.2,010:00:---------------,2.5922402108005413,1.4591221013298552
10,0.2,011:00:---------------,4.352491976800516,1.4555231937152087
10,0.2,012:00:---------------,4.93751421660528,1.9576692110478848
10,0.2,013:00:---------------,1.5506505698029227,1.885614756665613
10,0.2,014:00:---------------,3.2182430404845292,1.8862186108687558
10,0.2,015:00:---------------,0.8893813219181943,2.5135413411664724
10,0.2,016:00:---------------,2.5794217808176194,2.5078694845858553
10,0.2,017:00:---------------,4.245024606312187,2.4740313792807793
10,0.2,018:00:---------------,0.04226985494896855,3.005808722525209
10,0.2,019:00:---------------,1.7721866492543037,3.0446326545134266
10,0.2,020:00:---------------,3.3466812725187522,3.0240492389841713
10,0.2,021:00:---------------,0.9147445873734046,3.46773401241896
10,0.2,022:00:---------------,2.503110973043666,3.4133351744683624
10,0.2,023:00:---------------,4.061311681501769,3.3286219893567424
10,0.2,024:00:---------------,0.01206563337128339,3.8695992040310676
10,0.2,025:00:---------------,1.7001862905762932,4.003164502584946
10,0.2,026:00:---------------,3.4511575348232775,4.060633424296491
10,0.2,027:00:---------------,0.9331154223009551,4.505205361751911
10,0.2,028:00:---------------,2.741492941139812,4.524142991298132
10,0.2,029:00:---------------,4.391196098175726,4.521948621558912
11,0.22,000:00:---------------,4.937610919665876,4.929234556250778
11,0.22,001:00:---------------,1.661050575961427,4.952501464946824
11,0.22,002:00:---------------,3.289987074017447,4.997760312195607
11,0.22,003:00:---------------,0.869990389773805,0.4257854526813745
11,0.22,004:00:---------------,2.5235537661342247,0.43064333292139256
11,0.22,005:00:---------------,4.197204760968113,0.4457340908278115
11,0.22,006:00:---------------,0.15022958027261998,1.0009074428442601
11,0.22,007:00:---------------,1.7817491694528238,0.9660069078518574
11,0.22,008:00:---------------,3.48538877183965,1.1021287846510892
11,0.22,009:00:---------------,0.9883514101052315,1.5095587540281157
11,0.22,010:00:---------------,2.5924618422058927,1.4592113823493829
11,0.22,011:00:---------------,4.352721287003338,1.4553771891702119
11,0.22,012:00:---------------,4.937244216454874,1.957697549029963
11,0.22,013:00:---------------,1.5504350042432171,1.8856642141699917
11,0.22,014:00:---------------,3.218002474158234,1.8861400599392946
11,0.22,015:00:---------------,0.889407072615031,2.513667312357764
11,0.22,016:00:---------------,2.579353230621499,2.5078355291877172
11,0.22,017:00:---------------,4.244933918975975,2.4740101194461435
11,0.22,018:00:---------------,0.0424198128114234,3.0059648181562553
11,0.22,019:00:---------------,1.7722397913192054,3.044658411222577
11,0.22,020:00:---------------,3.3468376740472814,3.024323917308649
11,0.22,021:00:---------------,0.9146568339934322,3.4676787846408534
11,0.22,022:00:---------------,2.5031027196749087,3.4132516090020033
11,0.22,023:00:---------------,4.061063400705553,3.3284556757623895
11,0.22,024:00:---------------,0.012212753492937474,3.8695418799453583
11,0.22,025:00:---------------,1.7001686684923483,4.0032042719097785
11,0.22,026:00:---------------,3.4511236848131657,4.060589311054092
11,0.22,027:00:---------------,0.9331414826605211,4.505129793038038
11,0.22,028:00:---------------,2.7418091776641385,4.524086274542221
11,0.22,029:00:---------------,4.391632660211317,4.522023121519319
12,0.24,000:00:---------------,4.937205030778271,4.92912957184847
12,0.24,001:00:---------------,1.6608640011105364,4.952433347437515
12,0.24,002:00:---------------,3.289750733063986,4.997801451463115
12,0.24,003:00:---------------,0.8699436027710238,0.4257598494243252
12,0.24,004:00:---------------,2.5235643186127663,0.43072608596856227
12,0.24,005:00:---------------,4.197209675006946,0.4459091002811319
12,0.24,006:00:---------------,0.15016318090507255,1.000748572409847
12,0.24,007:00:---------------,1.7818805050523479,0.965912290379263
12,0.24,008:00:---------------,3.4854427681027875,1.102130888665549
12,0.24,009:00:---------------,0.9886154329757617,1.5096713874597334
12,0.24,010:00:---------------,2.5926892388983935,1.4593058504960081
12,0.24,011:00:---------------,4.352948971680024,1.4552285930180022
12,0.24,012:00:---------------,4.936979177691194,1.9577305932293632
12,0.24,013:00:---------------,1.5502154205104606,1.88571003272952
12,0.24,014:00:---------------,3.2177664524044425,1.8860667042861954
12,0.24,015:00:---------------,0.8894360184915113,2.5137959517633788
12,0.24,016:00:---------------,2.579286593534542,2.507803875146053
12,0.24,017:00:---------------,4.244845096294123,2.473990148715057
12,0.24,018:00:---------------,0.0425683848808529,3.0061188890215123
12,0.24,019:00:---------------,1.7722997243256073,3.044690054359569
12,0.24,020:00:---------------,3.3469928030065943,3.0245968342222587
12,0.24,021:00:---------------,0.91457033903517,3.4676246494495446
12,0.24,022:00:---------------,2.5030934868870287,3.4131674788517468
12,0.24,023:00:---------------,4.0608099204666015,3.3282841429525756
12,0.24,024:00:---------------,0.012360820562615296,3.869485313623148
12,0.24,025:00:---------------,1.7001506615351345,4.003243880448927
12,0.24,026:00:---------------,3.451094169667687,4.060550247580646
12,0.24,027:00:---------------,0.9331736830088239,4.505059573447458
12,0.24,028:00:---------------,2.742126401011388,4.524030611604401
12,0.24,029:00:---------------,4.392078986300297,4.522107826884718
13,0.26,000:00:---------------,4.9367973175076,4.929024441109277
13,0.26,001:00:---------------,1.6606795169563962,4.952368452871346
13,0.26,002:00:---------------,3.28951359405582,4.997842034350185
13,0.26,003:00:---------------,0.8698958979233508,0.42573335147011027
13,0.26,004:00:---------------,2.5235831725688582,0.4308172735163644
13,0.26,005:00:---------------,4.1972190846273785,0.44608903720924475
13,0.26,006:00:---------------,0.15010123984968665,1.0005942537219057
13,0.26,007:00:---------------,1.7820189340249624,0.9658250633534824
13,0.26,008:00:---------------,3.4854977851497013,1.1021335958151464
13,0.26,009:00:---------------,0.9888858353312974,1.5097897269956262
13,0.26,010:00:---------------,2.5929205530218598,1.4594036731203432
13,0.26,011:00:---------------,4.353180363113113,1.4550827268400226
13,0.26,012:00:---------------,4.936714284913534,1.9577635115457999
13,0.26,013:00:---------------,1.5499964997868962,1.8857568572424692
13,0.26,014:00:---------------,3.2175316977592416,1.8859952548244538
13,0.26,015:00:---------------,0.8894618692384904,2.5139210029760966
13,0.26,016:00:---------------,2.5792164058438893,2.5077690328831195
13,0.26,017:00:---------------,4.2447546158454745,2.473967907490824
13,0.26,018:00:---------------,0.04271573548328093,3.0062711193163203
13,0.26,019:00:---------------,1.7723656378018207,3.0447267826016673
13,0.26,020:00:---------------,3.3471504047938456,3.024871774775049
13,0.26,021:00:---------------,0.9144889003526424,3.467575458529442
13,0.26,022:00:---------------,2.5030768488406987,3.413076359062919
13,0.26,023:00:---------------,4.060559659001608,3.3281158318509503
13,0.26,024:00:---------------,0.012513181283752246,3.8694328072139377
13,0.26,025:00:---------------,1.7001347755882212,4.0032858224820895
13,0.26,026:00:---------------,3.4510672190012075,4.060514474973102
13,0.26,027:00:---------------,0.9332095451523861,4.50499220585483
13,0.26,028:00:---------------,2.742444423854008,4.523975758533678
13,0.26,029:00:---------------,4.392522929396574,4.522190534133397
14,0.28,000:00:---------------,4.936386086732071,4.9289174953991
14,0.28,001:00:---------------,1.6604923005638332,4.952301968230163
14,0.28,002:00:---------------,3.289277186508134,4.997883596101262
14,0.28,003:00:---------------,0.8698494432093029,0.4257081045963233
14,0.28,004:00:---------------,2.5236016359428097,0.43090817170590895
14,0.28,005:00:---------------,4.197228475340052,0.44626936120989474
14,0.28,006:00:---------------,0.15004117305081946,1.000441854405458
14,0.28,007:00:---------------,1.7821607477872692,0.965741491212077
14,0.28,008:00:---------------,3.4855618930145975,1.1021449198651232
14,0.28,009:00:---------------,0.9891624120497002,1.509913521479946
14,0.28,010:00:---------------,2.593153681631442,1.4595027103128695
14,0.28,011:00:---------------,4.353422490322637,1.454946579018051
14,0.28,012:00:---------------,4.936453392003467,1.9578001844471293
14,0.28,013:00:---------------,1.5497742484621728,1.8858007479863117
14,0.28,014:00:---------------,3.217297515701058,1.8859250557642686
14,0.28,015:00:---------------,0.8894866745200197,2.5140445907586835
14,0.28,016:00:---------------,2.5791442759100485,2.5077326117190184
14,0.28,017:00:---------------,4.244660621255647,2.473941599970713
14,0.28,018:00:---------------,0.042865042224205015,3.0064246841489752
14,0.28,019:00:---------------,1.77243825795662,3.0447693742003556
14,0.28,020:00:---------------,3.347306243376264,3.025144499983482
14,0.28,021:00:---------------,0.9144078041971166,3.4675265102609822
14,0.28,022:00:---------------,2.5030617301295237,3.4129871524237605
14,0.28,023:00:---------------,4.060300860635368,3.3279389750528723
14,0.28,024:00:---------------,0.012666403979712084,3.869380896983436
14,0.28,025:00:---------------,1.7001245209246134,4.003333641807972
14,0.28,026:00:---------------,3.451041387169115,4.060480530569125
14,0.28,027:00:---------------,0.9332457112881881,4.504924335415223
