step,time,unique_ID,X_coord,Y_coord
2,0.04,025:00:---------------,1.7429949609683497,3.8990021426858217
2,0.04,026:00:---------------,3.49865324823139,4.008100237640265
2,0.04,027:00:---------------,1.262152290200044,4.340809636034571
2,0.04,028:00:---------------,2.761499825324957,4.4912950583791424
2,0.04,029:00:---------------,4.531128909005315,4.638551594371603
3,0.06,000:00:---------------,0.07801132667273786,0.0067890117765734516
3,0.06,001:00:---------------,1.5481720167389477,4.848975768524222
3,0.06,002:00:---------------,3.201299622729603,4.91781425405774
3,0.06,003:00:---------------,0.886501940539183,0.5918527920488323
3,0.06,004:00:---------------,2.3782065467749627,0.4059617493175413
3,0.06,005:00:---------------,4.180896337821843,0.46079680403650114
3,0.06,006:00:---------------,4.974817296865955,0.9052078835989211
3,0.06,007:00:---------------,1.757124834807283,1.031024276935036
3,0.06,008:00:---------------,3.219411111659221,0.9106284567740695
3,0.06,009:00:---------------,1.0455897503100202,1.5462658519351942
3,0.06,010:00:---------------,2.7536352820823873,1.4930214221559301
3,0.06,011:00:---------------,4.1733258784333715,1.4024034475618705
3,0.06,012:00:---------------,4.922881487738965,1.8439784959779413
3,0.06,013:00:---------------,1.729907052797841,1.9763583408580263
3,0.06,014:00:---------------,3.3677983486067244,2.01182323663501
3,0.06,015:00:---------------,0.8793275459358688,2.4519034270146363
3,0.06,016:00:---------------,2.628447360476798,2.5602927562792717
3,0.06,017:00:---------------,4.307107249308496,2.436654521678243
3,0.06,018:00:---------------,0.036799886673123026,3.0230823485238028
3,0.06,019:00:---------------,1.6502060545939374,2.952538700434196
3,0.06,020:00:---------------,3.4096417084449233,3.045733524824734
3,0.06,021:00:---------------,0.8021297926381337,3.3808625300698996
3,0.06,022:00:---------------,2.624116022477703,3.4674131900108462
3,0.06,023:00:---------------,4.266491122938887,3.4971860146642157
3,0.06,024:00:---------------,0.03023964281271219,3.990267238561998
3,0.06,025:00:---------------,1.742658392829879,3.899063633206794
3,0.06,026:00:---------------,3.4987753285975463,4.007925845913707
3,0.06,027:00:---------------,1.2630699631377034,4.3400388201201965
3,0.06,028:00:---------------,2.762056482471141,4.491699170640875
3,0.06,029:00:---------------,4.531757035484226,4.6386893934495825
4,0.08,000:00:---------------,0.07784201920607502,0.0069658317632590085
4,0.08,001:00:---------------,1.5481501040830619,4.84921080438663
4,0.08,002:00:---------------,3.200730530873341,4.917652130341789
4,0.08,003:00:---------------,0.8864001062290363,0.5917081120327448
4,0.08,004:00:---------------,2.37779287264661,0.4061370845982813
4,0.08,005:00:---------------,4.18088390313798,0.46092661536493834
4,0.08,006:00:---------------,4.974872352038115,0.9049509857437095
4,0.08,007:00:---------------,1.7568857719371118,1.0306827822951161
4,0.08,008:00:---------------,3.21927364779364,0.9106027548414787
4,0.08,009:00:---------------,1.045712157980424,1.5461849199681295
4,0.08,010:00:---------------,2.753921789410202,1.4928626332822807
4,0.08,011:00:---------------,4.173432830453223,1.402427979050287
4,0.08,012:00:---------------,4.922896644763538,1.8439994988044925
4,0.08,013:00:---------------,1.7299039236304874,1.9764074409979555
4,0.08,014:00:---------------,3.3677926147522546,2.011797564467293
4,0.08,015:00:---------------,0.8792049739119244,2.451652087401541
4,0.08,016:00:---------------,2.628340527249829,2.5603913190256513
4,0.08,017:00:---------------,4.307277760365895,2.4365402429292153
4,0.08,018:00:---------------,0.036638424444728576,3.0230383049186127
4,0.08,019:00:---------------,1.650288253743166,2.9524448383004858
4,0.08,020:00:---------------,3.4096510658643595,3.045933551430279
4,0.08,021:00:---------------,0.8018751388155467,3.380773209298434
4,0.08,022:00:---------------,2.624268925553606,3.467211770128955
4,0.08,023:00:---------------,4.266338799235156,3.497099553860633
4,0.08,024:00:---------------,0.03021152085230662,3.9904407318983592
4,0.08,025:00:---------------,1.7423085536235132,3.8991195614897403
4,0.08,026:00:---------------,3.498893566710284,4.007748083953365
4,0.08,027:00:---------------,1.263985443446595,4.33928648457293
4,0.08,028:00:---------------,2.762607698775199,4.4920988295133695
4,0.08,029:00:---------------,4.5323851377105395,4.638825199439873
5,0.1,000:00:---------------,0.07767776790388757,0.00715071330070378
5,0.1,001:00:---------------,1.5481361527397333,4.8494557547375114
5,0.1,002:00:---------------,3.2001617619893596,4.917490569002088
5,0.1,003:00:---------------,0.8862906957861739,0.5915561611248566
5,0.1,004:00:---------------,2.377376704808171,0.4063108958719298
5,0.1,005:00:---------------,4.180870490518655,0.4610571897695424
5,0.1,006:00:---------------,4.974917332995647,0.9046846021689365
5,0.1,007:00:---------------,1.7566437043709948,1.030336664507554
5,0.1,008:00:---------------,3.219138418051845,0.9105781058995975
5,0.1,009:00:---------------,1.0458323543558914,1.546102086030274
5,0.1,010:00:---------------,2.754213982759016,1.492710110323591
5,0.1,011:00:---------------,4.173543698159873,1.4024565592475424
5,0.1,012:00:---------------,4.922908942031071,1.8440175487654307
5,0.1,013:00:---------------,1.7298994036450317,1.9764556891571996
5,0.1,014:00:---------------,3.3677860296479643,2.0117703263921967
5,0.1,015:00:---------------,0.8790826313169032,2.4514002948379363
5,0.1,016:00:---------------,2.6282335742146357,2.560490280099274
5,0.1,017:00:---------------,4.307450002340515,2.436427622458521
5,0.1,018:00:---------------,0.036476606262740734,3.022995323383138
5,0.1,019:00:---------------,1.6503690480319475,2.952349273133323
5,0.1,020:00:---------------,3.4096554715753924,3.0461309033434008
5,0.1,021:00:---------------,0.8016219045408536,3.3806865295799993
5,0.1,022:00:---------------,2.6244292213218507,3.4670172971829185
5,0.1,023:00:---------------,4.266184388250204,3.497011443126142
5,0.1,024:00:---------------,0.030188933280759785,3.9906176171077328
5,0.1,025:00:---------------,1.7419520223841654,3.8991764706397323
5,0.1,026:00:---------------,3.4990065516494857,4.007565563577667
5,0.1,027:00:---------------,1.2649030535242392,4.338556565127871
5,0.1,028:00:---------------,2.7631576651588996,4.492498157738747
5,0.1,029:00:---------------,4.533012316044537,4.638958095607622
6,0.12,000:00:---------------,0.07751137347031933,0.007336442197417215
6,0.12,001:00:---------------,1.5481185568714944,4.849698924219478
6,0.12,002:00:---------------,3.199587641935406,4.917323861707373
6,0.12,003:00:---------------,0.8861807578065853,0.5914039830289958
6,0.12,004:00:---------------,2.3769545050524212,0.40647963535822046
6,0.12,005:00:---------------,4.180859711826639,0.46119217965447645
6,0.12,006:00:---------------,4.97495289861121,0.9044094281051913
6,0.12,007:00:---------------,1.7563993911695768,1.0299867828775202
6,0.12,008:00:---------------,3.219005669786311,0.9105547329762307
6,0.12,009:00:---------------,1.0459591130351282,1.5460261509343058
6,0.12,010:00:---------------,2.75450137733372,1.4925534169384012
6,0.12,011:00:---------------,4.17364930236056,1.4024800366572934
6,0.12,012:00:---------------,4.922927866828658,1.844042120259769
6,0.12,013:00:---------------,1.7298955062696864,1.9765051016847757
6,0.12,014:00:---------------,3.367779011461132,2.011741949901046
6,0.12,015:00:---------------,0.8789633092746582,2.4511508288706167
6,0.12,016:00:---------------,2.6281251330299176,2.560588304957194
6,0.12,017:00:---------------,4.307626207867173,2.4363188827532367
6,0.12,018:00:---------------,0.036319361754872895,3.022958348082364
6,0.12,019:00:---------------,1.6504448031332137,2.952248406384647
6,0.12,020:00:---------------,3.4096645224648223,3.0463351779011876
6,0.12,021:00:---------------,0.80137427761489,3.380606666574947
6,0.12,022:00:---------------,2.6245895984571668,3.466822516834512
6,0.12,023:00:---------------,4.266035415168553,3.496929180527839
6,0.12,024:00:---------------,0.030162572382099354,3.9907885035062782
6,0.12,025:00:---------------,1.7415844333583976,3.8992298750095187
6,0.12,026:00:---------------,3.4991200864634475,4.0073840683515565
6,0.12,027:00:---------------,1.2658202519293453,4.337846191394012
6,0.12,028:00:---------------,2.7637152781474845,4.4929059382243555
6,0.12,029:00:---------------,4.533648825061174,4.639098351237897
7,0.14,000:00:---------------,0.077338959981127,0.007519201041046644
7,0.14,001:00:---------------,1.5481054056310264,4.849948024264254
7,0.14,002:00:---------------,3.199014399812774,4.917158271175836
7,0.14,003:00:---------------,0.8860725544734653,0.5912539148930351
7,0.14,004:00:---------------,2.3765394346129676,0.4066564581141819
7,0.14,005:00:---------------,4.1808568222276445,0.4613369079679036
7,0.14,006:00:---------------,4.974987409842018,0.9041338915210487
7,0.14,007:00:---------------,1.7561579805011311,1.0296383153981763
7,0.14,008:00:---------------,3.2188728436281333,0.9105301404121815
7,0.14,009:00:---------------,1.0460846191245496,1.5459493559086268
7,0.14,010:00:---------------,2.7547863853888415,1.4923949285113096
7,0.14,011:00:---------------,4.1737501444979745,1.4024989591206598
7,0.14,012:00:---------------,4.92294915942624,1.8440689426396033
7,0.14,013:00:---------------,1.729893749521551,1.9765571446812114
7,0.14,014:00:---------------,3.367772267666902,2.0117131434749034
7,0.14,015:00:---------------,0.8788491219273317,2.450905815783278
7,0.14,016:00:---------------,2.6280172868146505,2.560687435038125
7,0.14,017:00:---------------,4.3077989419218214,2.436206577799327
7,0.14,018:00:---------------,0.0361637105130552,3.022924381734631
7,0.14,019:00:---------------,1.6505196232114014,2.952146366727243
7,0.14,020:00:---------------,3.4096704612289956,3.046538636390579
7,0.14,021:00:---------------,0.8011293699037917,3.3805307288798083
7,0.14,022:00:---------------,2.624751251356079,3.466628612387967
7,0.14,023:00:---------------,4.265888829678523,3.496849737592406
7,0.14,024:00:---------------,0.03013947642374775,3.9909603723889853
7,0.14,025:00:---------------,1.741217043534289,3.899290940292565
7,0.14,026:00:---------------,3.499236679909763,4.007206094335956
7,0.14,027:00:---------------,1.2667390129937917,4.337156049429368
7,0.14,028:00:---------------,2.764269883582789,4.493311394030795
7,0.14,029:00:---------------,4.5342880408790585,4.639239340590127
8,0.16,000:00:---------------,0.07716633180349436,0.007704782826113
8,0.16,001:00:---------------,1.5481004711942754,4.850206618147941
8,0.16,002:00:---------------,3.198441750212642,4.916993470044137
8,0.16,003:00:---------------,0.8859605256308121,0.5911004174255746
8,0.16,004:00:---------------,2.376122223458541,0.4068320532872675
8,0.16,005:00:---------------,4.180853902488452,0.4614834618947173
8,0.16,006:00:---------------,4.975018811547637,0.9038559507361213
8,0.16,007:00:---------------,1.7559119726789658,1.0292838394322417
8,0.16,008:00:---------------,3.2187371991481397,0.9105015920315104
8,0.16,009:00:---------------,1.0462087164499265,1.545871594191317
8,0.16,010:00:---------------,2.7550762013750525,1.4922418601831062
8,0.16,011:00:---------------,4.173857990626311,1.4025251177044127
8,0.16,012:00:---------------,4.922972534839071,1.844097749238981
8,0.16,013:00:---------------,1.7299002383063864,1.9766179428291926
8,0.16,014:00:---------------,3.367764261199882,2.011682384078239
8,0.16,015:00:---------------,0.8787324044015696,2.4506576253573806
8,0.16,016:00:---------------,2.6279094007479276,2.560787048847382
8,0.16,017:00:---------------,4.307970237565834,2.4360927484229906
8,0.16,018:00:---------------,0.03600716927322253,3.022890937767451
8,0.16,019:00:---------------,1.6505942357166286,2.952043931861983
8,0.16,020:00:---------------,3.4096749682217666,3.0467429502386825
8,0.16,021:00:---------------,0.8008784036686978,3.380449930855181
8,0.16,022:00:---------------,2.624927591425366,3.466449015707802
8,0.16,023:00:---------------,4.265743578629879,3.4967720327201826
8,0.16,024:00:---------------,0.03012839512334484,3.9911418803708254
8,0.16,025:00:---------------,1.7408433863301216,3.8993531461679996
8,0.16,026:00:---------------,3.4993541295995803,4.007029441565752
8,0.16,027:00:---------------,1.2676535259121902,4.336479776539549
8,0.16,028:00:---------------,2.764826247888797,4.493719205417942
8,0.16,029:00:---------------,4.534922783632677,4.639373871722746
9,0.18,000:00:---------------,0.07698966637695678,0.007889364698957988
9,0.18,001:00:---------------,1.5480939736823205,4.850465000250058
9,0.18,002:00:---------------,3.1978668968468478,4.91682669334147
9,0.18,003:00:---------------,0.8858403992925667,0.590939205540719
9,0.18,004:00:---------------,2.375703895304002,0.4070074862309647
9,0.18,005:00:---------------,4.180842547611134,0.4616235161176596
9,0.18,006:00:---------------,4.975042633861128,0.9035711702290791
9,0.18,007:00:---------------,1.7556679060594853,1.0289299856446252
9,0.18,008:00:---------------,3.2185979156893834,0.9104682277707506
9,0.18,009:00:---------------,1.0463320303474348,1.5457934696628457
9,0.18,010:00:---------------,2.7553642195297896,1.4920876641534309
9,0.18,011:00:---------------,4.173961954454373,1.4025476366938456
9,0.18,012:00:---------------,4.922997846050246,1.8441283749391233
9,0.18,013:00:---------------,1.7299044609131262,1.976676980638013
9,0.18,014:00:---------------,3.3677626303625536,2.0116573060128147
9,0.18,015:00:---------------,0.8786175126911323,2.450410555035407
9,0.18,016:00:---------------,2.6277990019744824,2.5608847260610834
9,0.18,017:00:---------------,4.30814338203016,2.435980701849479
9,0.18,018:00:---------------,0.03584652135416456,3.0228548349783515
9,0.18,019:00:---------------,1.65067071393871,2.9519431803300527
9,0.18,020:00:---------------,3.409671002581967,3.0469410750012584
9,0.18,021:00:---------------,0.8006294543350728,3.3803723038576647
9,0.18,022:00:---------------,2.625100160217848,3.466265334467488
9,0.18,023:00:---------------,4.265599203381687,3.4966955615403674
9,0.18,024:00:---------------,0.0301167751045632,3.9913204169595717
9,0.18,025:00:---------------,1.7404653809473778,3.8994182748925668
9,0.18,026:00:---------------,3.4994783847068494,4.006860004746455
9,0.18,027:00:---------------,1.2685668385663322,4.335820854090608
9,0.18,028:00:---------------,2.7653824866088565,4.4941274101745226
9,0.18,029:00:---------------,4.535567087111864,4.639515962695592
10,0.2,000:00:---------------,0.07681467934678154,0.008078746931897328
10,0.2,001:00:---------------,1.5480897462350391,4.850726760273394
10,0.2,002:00:---------------,3.1972930177273473,4.916661159491444
10,0.2,003:00:---------------,0.8857180656973668,0.5907762204635368
10,0.2,004:00:---------------,2.3752783652265883,0.4071767053620218
10,0.2,005:00:---------------,4.180827338480936,0.4617617641777724
10,0.2,006:00:---------------,4.975068247094812,0.9032889959921425
10,0.2,007:00:---------------,1.7554161522147511,1.028567195302542
10,0.2,008:00:---------------,3.218467440858225,0.9104425311378286
10,0.2,009:00:---------------,1.046452977672938,1.5457134108844723
10,0.2,010:00:---------------,2.7556624741292723,1.4919443933185428
10,0.2,011:00:---------------,4.174064054607182,1.402568519600842
10,0.2,012:00:---------------,4.923019628680199,1.844155310548303
10,0.2,013:00:---------------,1.7299105219717605,1.9767383340050515
10,0.2,014:00:---------------,3.367754530793009,2.0116250365945345
10,0.2,015:00:---------------,0.8785028693507347,2.4501630395731375
10,0.2,016:00:---------------,2.627685116626654,2.560979462703533
10,0.2,017:00:---------------,4.308322495217981,2.4358745342368606
10,0.2,018:00:---------------,0.03568810756864869,3.0228224127831895
10,0.2,019:00:---------------,1.6507462232374688,2.9518413531534615
10,0.2,020:00:---------------,3.4096633682835074,3.0471378793658976
10,0.2,021:00:---------------,0.8003796967645087,3.3802950131900005
10,0.2,022:00:---------------,2.6252789553416305,3.466087563086668
10,0.2,023:00:---------------,4.265452360364858,3.4966170213626127
10,0.2,024:00:---------------,0.03010499756940626,3.9914962098096116
10,0.2,025:00:---------------,1.7400797478233525,3.8994829853025976
10,0.2,026:00:---------------,3.499600668287655,4.006688962143291
10,0.2,027:00:---------------,1.2694833366634404,4.335182690780747
10,0.2,028:00:---------------,2.7659419406103507,4.4945392168764915
10,0.2,029:00:---------------,4.53621399247843,4.639658564966213
11,0.22,000:00:---------------,0.07663208760308403,0.008263639246086979
11,0.22,001:00:---------------,1.5480870206964354,4.850990878788493
11,0.22,002:00:---------------,3.196716604329039,4.9164933876304975
11,0.22,003:00:---------------,0.8855923090563613,0.5906102848145681
11,0.22,004:00:---------------,2.374851572577826,0.40734563915485367
11,0.22,005:00:---------------,4.180808680096842,0.461898614876609
11,0.22,006:00:---------------,4.97510058107497,0.903014388774444
11,0.22,007:00:---------------,1.755164552451005,1.0282033445309746
11,0.22,008:00:---------------,3.218338611845603,0.9104173157110308
11,0.22,009:00:---------------,1.04657485915765,1.5456347352792323
11,0.22,010:00:---------------,2.755958199552565,1.4917992860557525
11,0.22,011:00:---------------,4.174160804913357,1.4025842776779152
11,0.22,012:00:---------------,4.92303993397988,1.8441806045811455
11,0.22,013:00:---------------,1.729915485678488,1.976799068024608
11,0.22,014:00:---------------,3.3677458729407435,2.0115914969648503
11,0.22,015:00:---------------,0.8783875338448803,2.4499141039176613
11,0.22,016:00:---------------,2.627571308901084,2.5610748822083367
11,0.22,017:00:---------------,4.308496463715651,2.435763171510678
11,0.22,018:00:---------------,0.035529666987935984,3.022791432858366
11,0.22,019:00:---------------,1.6508304508738196,2.951748179144181
11,0.22,020:00:---------------,3.4096538386744393,3.047335136658117
11,0.22,021:00:---------------,0.8001355517057857,3.3802244666235284
11,0.22,022:00:---------------,2.6254627230490692,3.4659144881623947
11,0.22,023:00:---------------,4.265301042673907,3.496534392683231
11,0.22,024:00:---------------,0.030097879437518786,3.991674031601444
11,0.22,025:00:---------------,1.7396901489874466,3.8995508061551605
11,0.22,026:00:---------------,3.499725860618248,4.006521182086915
11,0.22,027:00:---------------,1.2704026234351335,4.334563997659063
11,0.22,028:00:---------------,2.766505776616702,4.494955685769133
11,0.22,029:00:---------------,4.536865138212052,4.6398033170927375
12,0.24,000:00:---------------,0.07644490265467295,0.008447121631635449
12,0.24,001:00:---------------,1.5480883617140144,4.851259689162389
12,0.24,002:00:---------------,3.196132670242323,4.9163184337011785
12,0.24,003:00:---------------,0.8854698727968949,0.5904482082720126
12,0.24,004:00:---------------,2.3744206053381185,0.40751140091333365
12,0.24,005:00:---------------,4.180791775570675,0.46203931029281753
12,0.24,006:00:---------------,4.975130814279038,0.9027385493441668
12,0.24,007:00:---------------,1.7549070403954103,1.027832419925117
12,0.24,008:00:---------------,3.2182134675453713,0.9103946164716994
12,0.24,009:00:---------------,1.0466972407235526,1.545557021246305
12,0.24,010:00:---------------,2.756251888239271,1.491652872025893
12,0.24,011:00:---------------,4.17425852397981,1.4026011955123985
12,0.24,012:00:---------------,4.92306185966632,1.8442073899201163
12,0.24,013:00:---------------,1.7299225711612947,1.976862447639395
12,0.24,014:00:---------------,3.3677370441263523,2.011557082670454
12,0.24,015:00:---------------,0.8782693669864774,2.449661666569443
12,0.24,016:00:---------------,2.62745273985695,2.5611661752331703
12,0.24,017:00:---------------,4.3086683562630155,2.4356496754083974
12,0.24,018:00:---------------,0.035374077612830776,3.022764759921398
12,0.24,019:00:---------------,1.6509103835155754,2.9516506821405275
12,0.24,020:00:---------------,3.409643354343366,3.047533799490096
12,0.24,021:00:---------------,0.7998889777356085,3.380152591309364
12,0.24,022:00:---------------,2.625646165384855,3.4657408166747157
12,0.24,023:00:---------------,4.265151374935267,3.496453730839972
12,0.24,024:00:---------------,0.030096924379925883,3.991855254151914
12,0.24,025:00:---------------,1.739302150588447,3.899627247979867
12,0.24,026:00:---------------,3.499856155303987,4.00635880842246
12,0.24,027:00:---------------,1.2713176055838138,4.333956711448538
12,0.24,028:00:---------------,2.767075373171329,4.495378099767677
12,0.24,029:00:---------------,4.537519565833745,4.639949182505269
13,0.26,000:00:---------------,0.07624998473612124,0.008626085658848537
13,0.26,001:00:---------------,1.5480957251132035,4.851535148027559
13,0.26,002:00:---------------,3.1955468790005312,4.9161420177937885
13,0.26,003:00:---------------,0.8853468852895102,0.5902861285942983
13,0.26,004:00:---------------,2.3739888048014253,0.40767735122178167
13,0.26,005:00:---------------,4.180772159840001,0.4621794531040733
13,0.26,006:00:---------------,4.975158667500392,0.9024612160724416
13,0.26,007:00:---------------,1.7546532428067638,1.0274640736031107
13,0.26,008:00:---------------,3.218084206749391,0.9103666226806837
13,0.26,009:00:---------------,1.0468160011068037,1.545476169895335
13,0.26,010:00:---------------,2.7565456585553862,1.491507260432213
13,0.26,011:00:---------------,4.174353570242885,1.40261563561559
13,0.26,012:00:---------------,4.923086475001511,1.8442367532594017
13,0.26,013:00:---------------,1.7299353476966532,1.9769320407945499
13,0.26,014:00:---------------,3.367727656851811,2.0115214323797304
13,0.26,015:00:---------------,0.8781442127410349,2.4494015786335215
13,0.26,016:00:---------------,2.627331263914835,2.561255226638148
13,0.26,017:00:---------------,4.308842173681464,2.4355381086705497
13,0.26,018:00:---------------,0.035214259437794694,3.022735338403978
13,0.26,019:00:---------------,1.6509912620550766,2.9515541337511424
13,0.26,020:00:---------------,3.409635434472634,3.0477374199411282
13,0.26,021:00:---------------,0.7996411471579128,3.3800805159588463
13,0.26,022:00:---------------,2.62582553004404,3.4655627841006065
13,0.26,023:00:---------------,4.26499729538264,3.4963689781186646
13,0.26,024:00:---------------,0.03009604867119939,3.992033733758763
13,0.26,025:00:---------------,1.7389134543757867,3.8997098711459226
13,0.26,026:00:---------------,3.4999849269305923,4.006195135581358
13,0.26,027:00:---------------,1.2722395693237813,4.333372226984297
13,0.26,028:00:---------------,2.7676442072922174,4.495799787531745
13,0.26,029:00:---------------,4.538176353177711,4.640095202021161
14,0.28,000:00:---------------,0.07605142287207733,0.008804627602576116
14,0.28,001:00:---------------,1.5481096141897601,4.851817604480055
14,0.28,002:00:---------------,3.1949715326501034,4.915970675001904
14,0.28,003:00:---------------,0.8852258454044879,0.5901265502894265
14,0.28,004:00:---------------,2.3735600609931535,0.4078473712555938
14,0.28,005:00:---------------,4.1807522265009265,0.46232147892661835
14,0.28,006:00:---------------,4.97519300924558,0.9021912678661365
14,0.28,007:00:---------------,1.7544028461618497,1.0270981005922075
14,0.28,008:00:---------------,3.21796228774269,0.9103447849588308
14,0.28,009:00:---------------,1.0469335017225565,1.5453945236970523
14,0.28,010:00:---------------,2.7568392935430923,1.4913622364225512
14,0.28,011:00:---------------,4.17444987097796,1.4026315384903134
14,0.28,012:00:---------------,4.923110603066998,1.844265487430466
14,0.28,013:00:---------------,1.7299520681107905,1.9770061293024996
14,0.28,014:00:---------------,3.367716982177483,2.011483770597163
14,0.28,015:00:---------------,0.878024582562115,2.449146355229455
14,0.28,016:00:---------------,2.6272168136063994,2.5613519759230168
14,0.28,017:00:---------------,4.309012939500953,2.435423482784102
14,0.28,018:00:---------------,0.035057931459050784,3.022710889971007
14,0.28,019:00:---------------,1.6510701893830662,2.951455737325276
14,0.28,020:00:---------------,3.4096282973490193,3.047944225388993
14,0.28,021:00:---------------,0.799390463846125,3.380006646150674
14,0.28,022:00:---------------,2.6260025991996816,3.4653822043519122
14,0.28,023:00:---------------,4.264846322028994,3.4962876605728157
14,0.28,024:00:---------------,0.030097336160793187,3.9922114024741693
14,0.28,025:00:---------------,1.7385206794450498,3.8997952186443703
14,0.28,026:00:---------------,3.5001169073396854,4.00603489803065
